PooledFundId,AllocationYear,ReportApprovedDate,AllocationtypeId,AllocationSourceId,OrganizationType,NumbofProjects,TotalNumbPartners,Budget,TargetedMen,TargetedWomen,TargetedBoys,TargetedGirls,ReachedMen,ReachedWomen,ReachedBoys,ReachedGirls,DisabledMen,DisabledWomen,DisabledBoys,DisabledGirls,ReachedDisabledMen,ReachedDisabledWomen,ReachedDisabledBoys,ReachedDisabledGirls
108,2019,2021-01-21,22670,2,1,4,4.0,2984422.05,75145.0,78949.0,79170.0,77401.0,82307.0,100078.0,126372.0,113270.0,21696.0,22341.0,21971.0,21302.0,21757.0,22597.0,21923.0,21230.0
108,2019,2021-01-28,22670,2,2,1,1.0,247471.35,6.0,4.0,,,347.0,257.0,,,,,,,,,,
108,2019,2021-02-03,22670,2,3,2,2.0,978739.95,53223.0,76202.0,78755.0,83987.0,46585.0,56166.0,53485.0,63891.0,1195.0,1320.0,1819.0,2066.0,1125.0,1320.0,1882.0,1663.0
108,2019,2021-02-03,23470,1,3,1,1.0,697254.8,,10455.0,19600.0,19600.0,,14029.0,24131.0,23186.0,,105.0,200.0,200.0,,,151.0,180.0
108,2019,2021-02-04,20470,2,3,1,1.0,839266.73,562.0,630.0,904.0,904.0,725.0,833.0,1070.0,1046.0,100.0,100.0,50.0,50.0,53.0,22.0,46.0,25.0
108,2019,2021-02-08,22670,2,1,1,1.0,311939.69,300.0,500.0,2470.0,2441.0,358.0,329.0,2586.0,2325.0,30.0,50.0,205.0,230.0,3.0,4.0,16.0,14.0
108,2019,2021-02-10,20470,2,1,1,1.0,499293.03,2150.0,2273.0,392.0,409.0,2209.0,1952.0,329.0,269.0,200.0,190.0,29.0,29.0,,,,
108,2019,2021-02-17,22670,2,1,1,1.0,735131.83,134.0,172.0,6337.0,6440.0,217.0,255.0,6185.0,7410.0,,,83.0,68.0,,,66.0,28.0
108,2019,2021-02-25,22170,1,2,1,1.0,5946500.0,12000.0,12000.0,18000.0,18000.0,19624.0,20400.0,30709.0,29170.0,1080.0,1080.0,1620.0,1620.0,232.0,200.0,226.0,229.0
108,2019,2021-03-05,22670,2,2,1,1.0,529306.2,8357.0,8394.0,9755.0,9113.0,13451.0,15206.0,32517.0,28496.0,312.0,334.0,389.0,378.0,,,,
108,2019,2021-03-10,22670,2,2,1,1.0,770559.96,752.0,645.0,13977.0,14126.0,709.0,635.0,14002.0,14153.0,,,200.0,200.0,,,85.0,58.0
108,2019,2021-03-15,22670,2,2,1,1.0,529985.45,4384.0,6137.0,3507.0,3507.0,4366.0,5319.0,5165.0,5943.0,79.0,32.0,27.0,11.0,170.0,94.0,52.0,65.0
108,2019,2021-03-19,22670,2,2,1,1.0,451484.09,1359.0,1497.0,1904.0,2040.0,1276.0,1557.0,2237.0,2198.0,38.0,46.0,58.0,62.0,215.0,46.0,655.0,805.0
108,2019,2021-03-24,22170,1,2,1,1.0,998642.26,143378.0,105426.0,92774.0,80123.0,68265.0,36904.0,59600.0,28744.0,,,,,,,,
108,2019,2021-03-24,22670,2,2,1,1.0,188547.11,,8582.0,6545.0,6327.0,,12870.0,11468.0,11376.0,,,,,,,205.0,145.0
108,2019,2021-03-26,20470,2,2,1,1.0,2242000.0,9749.0,10901.0,12539.0,12431.0,8226.0,9143.0,12042.0,11020.0,1430.0,1597.0,1880.0,1864.0,141.0,150.0,203.0,198.0
108,2019,2021-03-29,22670,2,2,1,1.0,411053.23,19360.0,20240.0,21120.0,27280.0,31496.0,32930.0,34363.0,44380.0,,,3168.0,4092.0,525.0,445.0,574.0,966.0
108,2019,2021-03-30,22670,2,2,2,2.0,1572563.5299999998,23362.0,29264.0,31475.0,34272.0,23656.0,26021.0,30643.0,31116.0,828.0,1706.0,1031.0,1046.0,183.0,111.0,141.0,105.0
108,2019,2021-04-01,22670,2,2,1,1.0,398413.54,3283.0,3818.0,3862.0,3837.0,3160.0,10413.0,3076.0,12199.0,52.0,22.0,35.0,31.0,249.0,253.0,199.0,96.0
108,2019,2021-04-13,22670,2,3,1,1.0,297474.98,1574.0,1718.0,2511.0,2459.0,1715.0,1922.0,3253.0,3104.0,89.0,58.0,76.0,65.0,109.0,70.0,113.0,89.0
108,2019,2021-04-16,22670,2,3,1,1.0,603035.81,1834.0,2718.0,1414.0,1542.0,1787.0,2453.0,1446.0,1587.0,178.0,173.0,81.0,77.0,104.0,104.0,116.0,171.0
108,2019,2021-04-22,22670,2,3,1,1.0,1038535.58,757.0,843.0,1200.0,1200.0,1030.0,1190.0,1557.0,1427.0,160.0,80.0,100.0,85.0,189.0,131.0,34.0,29.0
108,2019,2021-04-27,22670,2,3,1,1.0,492933.59,2094.0,2182.0,812.0,852.0,3156.0,3297.0,807.0,595.0,1504.0,832.0,512.0,352.0,1907.0,1186.0,702.0,459.0
108,2019,2021-05-04,22670,2,2,1,1.0,247670.76,40.0,12867.0,11240.0,11046.0,,12314.0,13385.0,11998.0,,640.0,560.0,500.0,,200.0,208.0,425.0
108,2019,2021-05-06,22670,2,3,1,1.0,410852.84,12690.0,13230.0,13500.0,14580.0,31252.0,29014.0,47084.0,42782.0,635.0,661.0,675.0,729.0,,,,
108,2019,2021-05-22,22670,2,1,1,1.0,629563.7,105.0,70.0,2200.0,1347.0,147.0,78.0,3608.0,2772.0,,,141.0,164.0,,,58.0,71.0
108,2019,2021-05-26,22670,2,1,1,1.0,375972.16,5544.0,6336.0,7656.0,6864.0,6804.0,7776.0,9396.0,8424.0,873.0,999.0,1082.0,1029.0,962.0,1101.0,1192.0,1134.0
108,2019,2021-06-01,22670,2,1,1,1.0,149905.88,127.0,10583.0,2680.0,4020.0,,9227.0,10489.0,11056.0,6.0,529.0,134.0,201.0,,,57.0,38.0
108,2019,2021-06-07,22670,2,1,1,1.0,758988.99,4665.0,6228.0,10576.0,11784.0,36558.0,30360.0,23055.0,25064.0,,,45.0,45.0,,,183.0,163.0
108,2019,2021-06-09,22670,2,2,1,1.0,252353.62,,5466.0,8438.0,11376.0,,6590.0,8103.0,8049.0,,20.0,24.0,31.0,,19.0,31.0,42.0
108,2019,2021-06-10,22670,2,2,1,1.0,749615.44,7918.0,16290.0,6498.0,6501.0,9014.0,13843.0,4829.0,4507.0,200.0,200.0,50.0,50.0,901.0,1384.0,483.0,451.0
108,2019,2021-06-22,22670,2,3,1,1.0,697643.03,9977.0,12432.0,11043.0,12589.0,6707.0,8097.0,8372.0,8537.0,129.0,95.0,81.0,70.0,125.0,93.0,107.0,89.0
108,2019,2021-06-24,22670,2,3,1,1.0,297900.84,531847.0,553555.0,132961.0,138388.0,551350.0,618792.0,707084.0,1794168.0,,,,,,,,
108,2019,2021-07-29,20470,2,1,1,1.0,1888593.1,19303.0,20642.0,30028.0,32240.0,19786.0,20828.0,30200.0,32284.0,2164.0,2065.0,3115.0,3211.0,2126.0,2070.0,3132.0,3228.0
108,2019,2021-07-30,22670,2,1,1,1.0,578161.66,124.0,70.0,2475.0,2475.0,117.0,82.0,3020.0,3937.0,,,83.0,66.0,,,69.0,57.0
108,2019,2021-08-13,22670,2,1,1,1.0,1092200.92,48587.0,54030.0,72983.0,83871.0,58508.0,64394.0,94258.0,103306.0,85.0,110.0,152.0,180.0,,,238.0,324.0
108,2019,2021-08-18,22670,2,1,1,1.0,479920.68,1200.0,200.0,,,438.0,212.0,,,96.0,64.0,,,39.0,1.0,,
108,2019,2021-08-19,22670,2,2,1,1.0,656860.07,4295.0,4991.0,6532.0,6272.0,3957.0,5343.0,6268.0,7481.0,,,49.0,69.0,,,49.0,38.0
108,2019,2021-10-19,22670,2,2,1,1.0,730183.78,60.0,48.0,1450.0,1430.0,84.0,24.0,1711.0,1675.0,,,144.0,144.0,,,17.0,10.0
108,2019,2021-11-01,20470,2,2,1,1.0,291689.7,25.0,25.0,550.0,650.0,15.0,21.0,577.0,604.0,1.0,1.0,25.0,30.0,,1.0,2.0,4.0
108,2019,2022-04-26,20470,2,3,1,1.0,495729.29,7637.0,6463.0,310.0,190.0,7243.0,5766.0,269.0,232.0,709.0,489.0,43.0,27.0,4.0,,30.0,16.0
108,2019,2023-09-25,20470,2,3,2,1.0,804899.6699999999,5137.0,21522.0,6604.0,8066.0,11790.0,27834.0,9240.0,8647.0,76.0,80.0,16.0,50.0,,17.0,,5.0
108,2019,2024-09-30,20470,2,1,2,2.0,1394999.6400000001,17015.0,28492.0,18502.0,19258.0,12918.0,17198.0,18617.0,19749.0,3835.0,2395.0,1918.0,1450.0,123.0,75.0,61.0,57.0
108,2019,2024-10-31,20470,2,1,1,1.0,756194.15,325.0,359.0,2599.0,2940.0,380.0,412.0,2412.0,2672.0,1.0,1.0,53.0,35.0,1.0,1.0,50.0,32.0
108,2020,2020-10-22,23870,1,1,1,1.0,347430.5,1791.0,1922.0,1400.0,1400.0,1553.0,2187.0,1572.0,1667.0,179.0,192.0,140.0,140.0,50.0,31.0,22.0,17.0
108,2020,2020-10-23,23870,1,1,1,1.0,594005.01,6052.0,7495.0,6912.0,7189.0,7034.0,8295.0,7506.0,7728.0,219.0,328.0,399.0,423.0,225.0,298.0,375.0,420.0
108,2020,2020-11-03,23870,1,1,1,1.0,560592.37,3344.0,3885.0,3675.0,3633.0,2878.0,3576.0,5008.0,4583.0,67.0,77.0,74.0,72.0,141.0,102.0,180.0,123.0
108,2020,2020-11-10,23870,1,1,1,1.0,347922.69,1239.0,1281.0,823.0,857.0,718.0,832.0,1454.0,1493.0,5.0,5.0,5.0,5.0,181.0,29.0,,
108,2020,2020-11-16,23870,1,1,1,1.0,633226.0,6062.0,7006.0,6631.0,6551.0,5684.0,6658.0,8407.0,7696.0,606.0,700.0,663.0,655.0,444.0,323.0,151.0,91.0
108,2020,2020-11-18,23870,1,3,1,1.0,334456.32,1625.0,2032.0,2193.0,2274.0,1611.0,1341.0,2960.0,2850.0,177.0,162.0,253.0,322.0,6.0,5.0,9.0,12.0
108,2020,2020-12-02,23870,1,4,1,1.0,553031.85,6991.0,7244.0,13585.0,14162.0,6991.0,7244.0,13585.0,14162.0,61.0,69.0,34.0,39.0,76.0,72.0,65.0,48.0
108,2020,2020-12-03,23870,1,3,1,1.0,266444.89,1239.0,1281.0,823.0,857.0,1116.0,949.0,1431.0,1192.0,15.0,15.0,15.0,15.0,48.0,28.0,36.0,33.0
108,2020,2020-12-14,23870,1,3,1,1.0,697029.97,6099.0,6372.0,8300.0,8237.0,5168.0,5771.0,10923.0,9533.0,104.0,29.0,39.0,26.0,104.0,29.0,39.0,26.0
108,2020,2020-12-28,23870,1,1,1,1.0,543316.58,6050.0,7700.0,6600.0,7150.0,6176.0,7277.0,9397.0,8613.0,1188.0,1512.0,1296.0,1404.0,963.0,226.0,400.0,600.0
108,2020,2021-01-04,23870,1,1,1,1.0,462345.0,800.0,1000.0,1200.0,2000.0,819.0,1138.0,1545.0,1516.0,25.0,25.0,25.0,25.0,74.0,45.0,35.0,30.0
108,2020,2021-01-04,23870,1,1,3,3.0,1861077.59,9719.0,11528.0,16116.0,15095.0,12016.0,14163.0,25448.0,23477.0,543.0,409.0,652.0,459.0,515.0,329.0,732.0,461.0
108,2020,2021-01-05,23870,1,1,1,1.0,1199498.19,6298.0,6927.0,8502.0,9761.0,9133.0,10695.0,14319.0,14811.0,157.0,173.0,213.0,244.0,482.0,884.0,299.0,354.0
108,2020,2021-01-05,23870,1,1,1,1.0,520089.98,6941.0,8525.0,9728.0,10603.0,6808.0,8458.0,10623.0,10991.0,251.0,302.0,171.0,282.0,259.0,305.0,178.0,287.0
108,2020,2021-01-06,23870,1,1,1,1.0,953912.96,11432.0,12636.0,17449.0,18653.0,11393.0,10947.0,19398.0,18637.0,572.0,632.0,872.0,932.0,297.0,285.0,506.0,486.0
108,2020,2021-01-08,23870,1,1,1,1.0,244995.26,58717.0,61217.0,62466.0,67464.0,29913.0,31032.0,47774.0,41857.0,2936.0,3061.0,3123.0,3373.0,830.0,864.0,889.0,855.0
108,2020,2021-01-12,23870,1,3,1,1.0,302648.43,357.0,278.0,2.0,3.0,362.0,295.0,11.0,12.0,,,,,52.0,30.0,,
108,2020,2021-01-12,23870,1,1,1,1.0,563173.64,1567.0,2223.0,2478.0,2829.0,1572.0,2301.0,2713.0,2848.0,19.0,27.0,34.0,42.0,19.0,27.0,34.0,42.0
108,2020,2021-01-12,23870,1,1,1,1.0,12012823.12,40817.0,45113.0,62299.0,66596.0,40817.0,45113.0,62299.0,66596.0,,,,,,,,
108,2020,2021-01-18,23870,1,2,1,1.0,795018.65,1770.0,2180.0,2598.0,2452.0,957.0,1216.0,1529.0,1350.0,225.0,95.0,55.0,75.0,72.0,43.0,28.0,27.0
108,2020,2021-01-18,23870,1,3,1,1.0,545793.37,58008.0,60643.0,71191.0,73829.0,73684.0,77034.0,90430.0,93780.0,432.0,413.0,462.0,493.0,432.0,413.0,462.0,493.0
108,2020,2021-01-20,23870,1,3,1,1.0,798987.19,29353.0,33990.0,30310.0,30030.0,31278.0,36014.0,29262.0,31278.0,1375.0,1472.0,1057.0,1066.0,850.0,790.0,910.0,960.0
108,2020,2021-01-21,23870,1,1,1,1.0,882459.91,4708.0,4927.0,5133.0,6634.0,4708.0,4929.0,5133.0,6653.0,92.0,51.0,149.0,120.0,92.0,51.0,149.0,120.0
108,2020,2021-01-26,23870,1,1,2,2.0,705199.1799999999,9409.0,13562.0,14353.0,19529.0,10916.0,26928.0,14198.0,16371.0,165.0,246.0,267.0,362.0,290.0,334.0,320.0,414.0
108,2020,2021-02-03,23870,1,2,1,1.0,718409.77,3570.0,17497.0,13860.0,16099.0,4265.0,18276.0,20111.0,17896.0,125.0,165.0,414.0,501.0,238.0,185.0,388.0,353.0
108,2020,2021-02-04,23870,1,2,1,1.0,698469.79,14616.0,18602.0,11493.0,14621.0,31227.0,39745.0,25324.0,31704.0,2192.0,2789.0,1724.0,2193.0,2454.0,3123.0,1990.0,2488.0
108,2020,2021-02-08,23870,1,1,1,1.0,488056.85,30683.0,33926.0,39637.0,36754.0,50094.0,55388.0,64715.0,60008.0,4544.0,5195.0,6278.0,5628.0,7690.0,8503.0,9934.0,9213.0
108,2020,2021-02-08,23870,1,1,1,1.0,689224.75,2484.0,7841.0,2554.0,3595.0,4466.0,9052.0,4085.0,4302.0,74.0,180.0,78.0,107.0,502.0,318.0,317.0,247.0
108,2020,2021-02-09,23870,1,1,1,1.0,508681.1,968.0,1232.0,1056.0,1144.0,1298.0,1480.0,1849.0,1659.0,220.0,278.0,238.0,256.0,81.0,2.0,147.0,53.0
108,2020,2021-02-10,23870,1,1,4,4.0,1897357.8,12249.0,19506.0,17582.0,17573.0,14460.0,46223.0,22774.0,25449.0,400.0,275.0,225.0,195.0,373.0,355.0,206.0,198.0
108,2020,2021-02-11,23870,1,1,1,1.0,724408.51,1779.0,1867.0,3472.0,3560.0,1719.0,1808.0,3119.0,3123.0,61.0,56.0,19.0,33.0,77.0,68.0,33.0,48.0
108,2020,2021-02-12,23870,1,1,2,2.0,1875527.35,7007.0,7366.0,8918.0,9374.0,7285.0,8766.0,10078.0,9162.0,182.0,182.0,224.0,225.0,161.0,167.0,216.0,222.0
108,2020,2021-02-14,25070,1,1,1,1.0,830007.56,560.0,560.0,700.0,980.0,1621.0,927.0,178.0,154.0,152.0,152.0,190.0,266.0,2.0,3.0,1.0,1.0
108,2020,2021-02-18,23870,1,1,1,1.0,796432.62,4222.0,4738.0,5915.0,5928.0,4690.0,5736.0,8482.0,7943.0,133.0,142.0,162.0,188.0,55.0,61.0,68.0,69.0
108,2020,2021-02-19,23870,1,1,1,1.0,774752.9,37.0,37.0,38.0,38.0,21.0,21.0,22.0,22.0,,,,,,,,
108,2020,2021-02-22,23870,1,1,1,1.0,1084414.03,7787.0,8590.0,9795.0,9895.0,7833.0,8640.0,9853.0,9954.0,182.0,200.0,228.0,231.0,235.0,259.0,296.0,298.0
108,2020,2021-02-24,23870,1,1,1,1.0,556865.45,1250.0,1893.0,1798.0,2784.0,1783.0,2179.0,2129.0,2819.0,140.0,20.0,20.0,10.0,146.0,18.0,18.0,11.0
108,2020,2021-02-24,25070,1,1,1,1.0,5865627.65,8.0,,,,8.0,,,,,,,,,,,
108,2020,2021-02-25,23870,1,1,1,1.0,363479.04,1300.0,4161.0,4850.0,4851.0,1410.0,6710.0,7026.0,7942.0,85.0,85.0,85.0,85.0,55.0,61.0,153.0,132.0
108,2020,2021-02-28,23870,1,2,1,1.0,247844.91,3080.0,3630.0,2420.0,1870.0,6160.0,5828.0,9511.0,8071.0,,,,,,,,
108,2020,2021-03-01,23870,1,2,1,1.0,1182437.76,4510.0,5103.0,5512.0,5755.0,3660.0,4521.0,5642.0,5667.0,316.0,357.0,386.0,403.0,365.0,447.0,172.0,131.0
108,2020,2021-03-18,26470,2,2,1,1.0,639865.89,1758.0,2463.0,2975.0,3090.0,1776.0,2724.0,2990.0,3145.0,20.0,32.0,37.0,46.0,27.0,40.0,42.0,55.0
108,2020,2021-03-24,25070,1,2,1,1.0,699945.85,700.0,400.0,50.0,50.0,1570.0,704.0,164.0,112.0,100.0,20.0,10.0,20.0,6.0,1.0,,
108,2020,2021-03-26,23870,1,2,2,2.0,1207420.22,17139.0,19667.0,11195.0,9872.0,17935.0,23846.0,14351.0,12011.0,51.0,61.0,79.0,79.0,217.0,129.0,81.0,87.0
108,2020,2021-03-30,25070,1,2,1,1.0,1029540.37,803.0,531.0,111.0,99.0,1021.0,383.0,3.0,2.0,25.0,23.0,11.0,10.0,19.0,16.0,,
108,2020,2021-03-30,26470,2,2,1,1.0,464000.0,17917.0,19001.0,37477.0,38487.0,15957.0,16739.0,38249.0,38583.0,353.0,266.0,482.0,397.0,342.0,261.0,477.0,394.0
108,2020,2021-04-09,23870,1,2,1,1.0,1178936.0,9294.0,14879.0,23263.0,23183.0,10429.0,17874.0,27143.0,27876.0,358.0,550.0,717.0,766.0,181.0,319.0,439.0,382.0
108,2020,2021-04-12,26470,2,2,1,1.0,799834.63,27765.0,28321.0,54975.0,55531.0,27765.0,28321.0,54975.0,55531.0,807.0,405.0,102.0,107.0,807.0,405.0,102.0,107.0
108,2020,2021-04-14,23870,1,2,2,2.0,819926.89,28591.0,51146.0,25359.0,23536.0,34507.0,68522.0,33394.0,30350.0,799.0,1893.0,1053.0,1001.0,923.0,701.0,1554.0,888.0
108,2020,2021-04-16,23870,1,3,1,1.0,797326.04,4272.0,4855.0,3759.0,4870.0,2228.0,2482.0,3622.0,3402.0,114.0,101.0,143.0,178.0,73.0,25.0,,
108,2020,2021-04-16,23870,1,3,1,1.0,6152672.15,12079.0,12899.0,17528.0,17617.0,11010.0,10202.0,14727.0,14189.0,4469.0,4772.0,6485.0,6518.0,159.0,153.0,136.0,167.0
108,2020,2021-04-22,23870,1,1,1,1.0,1133654.14,1724.0,1813.0,2209.0,2294.0,1294.0,1586.0,2317.0,2167.0,58.0,67.0,38.0,44.0,202.0,161.0,42.0,41.0
108,2020,2021-05-06,26470,2,1,1,1.0,707431.73,3203.0,3845.0,2178.0,3589.0,2349.0,3414.0,4476.0,4536.0,64.0,76.0,43.0,71.0,71.0,103.0,135.0,136.0
108,2020,2021-05-10,26470,2,2,1,1.0,599979.17,7344.0,8366.0,10129.0,10166.0,11040.0,12280.0,14104.0,13911.0,514.0,586.0,709.0,712.0,615.0,680.0,810.0,820.0
108,2020,2021-05-22,23870,1,3,2,2.0,746323.56,20848.0,31495.0,25576.0,34251.0,16956.0,33137.0,35000.0,41661.0,1369.0,2759.0,961.0,1723.0,276.0,383.0,476.0,464.0
108,2020,2021-05-22,25070,1,2,1,1.0,721254.9,657.0,441.0,54.0,48.0,318.0,202.0,14.0,11.0,,,,,,,,
108,2020,2021-05-23,23870,1,1,1,1.0,562409.37,144.0,163.0,231.0,177.0,154.0,169.0,231.0,177.0,2.0,14.0,8.0,1.0,2.0,14.0,8.0,1.0
108,2020,2021-05-23,26470,2,1,1,1.0,470438.34,543.0,513.0,501.0,525.0,505.0,525.0,533.0,499.0,41.0,28.0,36.0,22.0,14.0,16.0,29.0,31.0
108,2020,2021-05-24,26470,2,1,2,2.0,597589.38,7793.0,8316.0,11573.0,12978.0,8605.0,9978.0,12448.0,13551.0,86.0,130.0,104.0,101.0,93.0,124.0,113.0,119.0
108,2020,2021-06-01,25070,1,2,1,1.0,599798.03,250.0,300.0,170.0,280.0,1671.0,937.0,263.0,131.0,7.0,9.0,4.0,8.0,34.0,17.0,4.0,3.0
108,2020,2021-06-02,26470,2,3,1,1.0,431100.39,997.0,999.0,2000.0,2000.0,933.0,2486.0,2343.0,1718.0,250.0,250.0,500.0,500.0,,,176.0,142.0
108,2020,2021-06-03,26470,2,3,1,1.0,774955.31,16925.0,19746.0,15232.0,15797.0,13971.0,17419.0,21134.0,28911.0,15.0,4.0,,,21.0,19.0,10.0,9.0
108,2020,2021-06-07,26470,2,2,2,2.0,1492918.44,6985.0,9314.0,29367.0,24664.0,6215.0,4520.0,26281.0,30290.0,210.0,279.0,1343.0,1118.0,86.0,58.0,1073.0,883.0
108,2020,2021-06-10,26470,2,2,1,1.0,922450.23,8879.0,10319.0,10836.0,13187.0,9115.0,10421.0,14668.0,13289.0,444.0,516.0,541.0,659.0,839.0,682.0,143.0,87.0
108,2020,2021-06-17,23870,1,3,1,1.0,632379.84,11994.0,14266.0,10055.0,13624.0,2843.0,3209.0,4294.0,3382.0,365.0,442.0,250.0,410.0,70.0,40.0,37.0,26.0
108,2020,2021-06-17,26470,2,1,3,2.0,2173212.54,2284.0,2703.0,2674.0,2839.0,2366.0,2914.0,3623.0,3413.0,255.0,268.0,293.0,315.0,209.0,127.0,298.0,297.0
108,2020,2021-06-22,26470,2,1,1,1.0,271814.78,14223.0,15728.0,21711.0,23214.0,14806.0,16375.0,22682.0,24170.0,410.0,392.0,199.0,251.0,440.0,491.0,678.0,725.0
108,2020,2021-06-22,26470,2,1,1,1.0,289306.6,5200.0,5200.0,2650.0,2450.0,5205.0,5205.0,2653.0,2453.0,1000.0,1000.0,600.0,600.0,1000.0,1000.0,1000.0,600.0
108,2020,2021-06-24,25070,1,1,1,1.0,2280838.75,500.0,500.0,,,500.0,500.0,,,,,,,,,,
108,2020,2021-06-28,26470,2,1,1,1.0,1199135.73,67267.0,77603.0,17216.0,18283.0,39258.0,59665.0,54099.0,49414.0,8111.0,9359.0,1999.0,2138.0,8453.0,9297.0,13802.0,25129.0
108,2020,2021-06-28,26470,2,1,1,1.0,798249.21,17256.0,20464.0,28998.0,24898.0,20583.0,24605.0,33468.0,28568.0,3955.0,3954.0,2917.0,2916.0,472.0,310.0,440.0,407.0
108,2020,2021-07-05,23870,1,1,1,1.0,499432.48,3583.0,4529.0,5714.0,7134.0,3583.0,4529.0,5714.0,7134.0,207.0,261.0,329.0,411.0,150.0,200.0,210.0,320.0
108,2020,2021-07-06,23870,1,1,1,1.0,1179962.04,1903.0,2076.0,2249.0,2422.0,1716.0,1850.0,2366.0,2061.0,190.0,208.0,225.0,242.0,44.0,47.0,58.0,45.0
108,2020,2021-07-06,26470,2,1,1,1.0,1040410.26,13592.0,14147.0,14558.0,15636.0,13614.0,14194.0,14483.0,15642.0,94.0,81.0,21.0,14.0,94.0,81.0,21.0,14.0
108,2020,2021-07-12,26470,2,1,1,1.0,390311.93,2200.0,12000.0,1800.0,7500.0,2878.0,15923.0,2669.0,10249.0,30.0,45.0,89.0,137.0,101.0,67.0,93.0,148.0
108,2020,2021-07-13,26470,2,1,1,1.0,677575.0,12859.0,13443.0,15782.0,16366.0,15070.0,15755.0,18496.0,19182.0,258.0,269.0,316.0,328.0,1333.0,1393.0,1635.0,1696.0
108,2020,2021-07-19,26470,2,1,1,1.0,1655401.86,5830.0,6095.0,7245.0,7330.0,6348.0,8296.0,7958.0,7714.0,466.0,488.0,580.0,586.0,1002.0,1048.0,1230.0,1275.0
108,2020,2021-07-20,26470,2,1,1,1.0,598532.59,4500.0,3000.0,6750.0,4500.0,5064.0,5713.0,8132.0,7869.0,90.0,60.0,135.0,90.0,116.0,105.0,144.0,120.0
108,2020,2021-07-30,26470,2,1,1,1.0,637965.64,95.0,149.0,1917.0,2874.0,83.0,163.0,2141.0,2954.0,,,26.0,30.0,,,49.0,42.0
108,2020,2021-08-02,26470,2,1,1,1.0,958238.08,2537.0,2726.0,2149.0,2338.0,2981.0,3485.0,4897.0,4011.0,500.0,460.0,330.0,400.0,513.0,471.0,347.0,431.0
108,2020,2021-08-03,23870,1,1,2,2.0,911908.85,501.0,712.0,729.0,808.0,462.0,542.0,771.0,696.0,52.0,62.0,48.0,62.0,25.0,14.0,24.0,8.0
108,2020,2021-08-03,26470,2,1,1,1.0,791717.85,3480.0,4520.0,5639.0,6361.0,5141.0,6212.0,8500.0,8166.0,535.0,585.0,535.0,620.0,427.0,212.0,379.0,239.0
108,2020,2021-08-04,26470,2,1,1,1.0,640894.69,1149.0,1417.0,1756.0,1618.0,42808.0,54275.0,35566.0,45265.0,16.0,20.0,24.0,22.0,3650.0,4645.0,2868.0,3650.0
108,2020,2021-08-05,26470,2,1,1,1.0,149725.64,2942.0,5714.0,2214.0,3655.0,3653.0,5557.0,3150.0,3338.0,530.0,380.0,277.0,265.0,474.0,295.0,190.0,220.0
108,2020,2021-08-09,23870,1,1,1,1.0,1433584.59,3307.0,4876.0,4211.0,5344.0,2972.0,4861.0,4239.0,4718.0,496.0,731.0,631.0,801.0,348.0,298.0,335.0,361.0
108,2020,2021-08-10,25070,1,1,1,1.0,5442187.87,1121810.0,1414456.0,1024261.0,1316905.0,917792.0,995393.0,1175353.0,1044395.0,71015.0,71014.0,,,87263.0,87322.0,,
108,2020,2021-08-13,26470,2,1,1,1.0,291198.09,14840.0,78730.0,17100.0,17130.0,17308.0,73191.0,17389.0,18399.0,1030.0,1575.0,340.0,250.0,53.0,42.0,79.0,66.0
108,2020,2021-08-16,26470,2,1,1,1.0,1190434.91,4729.0,5202.0,6384.0,7330.0,5250.0,6005.0,6703.0,6245.0,473.0,520.0,638.0,733.0,490.0,538.0,660.0,758.0
108,2020,2021-08-16,26470,2,1,1,1.0,1720975.46,13076.0,15694.0,8893.0,14648.0,10862.0,12918.0,17447.0,15330.0,915.0,1098.0,622.0,1000.0,513.0,379.0,822.0,451.0
108,2020,2021-08-17,26470,2,1,1,1.0,983677.0,194.0,134.0,4480.0,4495.0,243.0,167.0,6875.0,6760.0,,,52.0,44.0,,,83.0,78.0
108,2020,2021-08-17,29970,2,1,1,1.0,699763.46,3592.0,3929.0,4822.0,5537.0,4632.0,5287.0,5212.0,4883.0,317.0,347.0,425.0,488.0,284.0,151.0,109.0,131.0
108,2020,2021-08-18,26470,2,1,1,1.0,690997.87,9868.0,10297.0,12870.0,9869.0,9868.0,10297.0,12870.0,9869.0,147.0,154.0,64.0,49.0,147.0,154.0,64.0,49.0
108,2020,2021-08-18,29970,2,1,1,1.0,674217.29,1976.0,2305.0,3710.0,3183.0,2052.0,2399.0,3901.0,3403.0,150.0,169.0,103.0,87.0,125.0,128.0,2.0,1.0
108,2020,2021-08-19,26470,2,2,1,1.0,873787.15,1144.0,1274.0,1716.0,2366.0,1849.0,2151.0,2844.0,2567.0,114.0,127.0,172.0,237.0,98.0,47.0,58.0,51.0
108,2020,2021-08-23,26470,2,2,1,1.0,1168634.74,2232.0,2319.0,3327.0,3472.0,3245.0,4195.0,4335.0,4558.0,225.0,232.0,336.0,342.0,706.0,452.0,175.0,166.0
108,2020,2021-08-26,26470,2,2,1,1.0,622482.83,7740.0,42480.0,18990.0,19800.0,5483.0,35488.0,16415.0,16457.0,77.0,424.0,189.0,189.0,49.0,319.0,148.0,148.0
108,2020,2021-08-27,26470,2,2,3,3.0,2474632.19,7855.0,8824.0,9466.0,9217.0,10212.0,11415.0,12645.0,12179.0,336.0,360.0,407.0,394.0,528.0,530.0,585.0,508.0
