PooledFundId,AllocationYear,ReportApprovedDate,BeneficiaryTypeId,AllocationtypeId,AllocationSourceId,TargetMen,TargetWomen,TargetBoys,TargetGirls,ReachedMen,ReachedWomen,ReachedBoys,ReachedGirls
13,2023,2025-01-27,3.0,48685,2,6770.0,10909.0,11863.0,13265.0,11872.0,29493.0,22337.0,27185.0
13,2023,2025-01-28,2.0,48685,2,465.0,669.0,901.0,872.0,893.0,1052.0,1347.0,1328.0
13,2023,2025-01-28,3.0,48685,2,1860.0,2674.0,3604.0,3488.0,3026.0,3589.0,4620.0,5961.0
13,2023,2025-01-29,2.0,48685,2,188.0,196.0,282.0,294.0,161.0,231.0,260.0,343.0
13,2023,2025-01-29,3.0,48685,2,439.0,457.0,659.0,685.0,436.0,530.0,634.0,796.0
13,2023,2025-01-30,2.0,48685,2,3181.0,4798.0,3188.0,4819.0,3247.0,4748.0,8840.0,14090.0
13,2023,2025-01-30,3.0,48685,2,4794.0,7193.0,4798.0,7229.0,4862.0,7123.0,13260.0,21137.0
13,2023,2025-02-04,2.0,48685,2,1057.0,3378.0,981.0,1421.0,935.0,3717.0,764.0,1400.0
13,2023,2025-02-04,3.0,48685,2,597.0,1834.0,789.0,1083.0,1732.0,6390.0,980.0,1534.0
13,2023,2025-02-05,2.0,48685,2,1403.0,1624.0,1459.0,2326.0,23891.0,25824.0,22935.0,34478.0
13,2023,2025-02-05,3.0,48685,2,4941.0,5602.0,5079.0,7237.0,68750.0,75508.0,73869.0,80388.0
13,2023,2025-02-28,2.0,48685,2,883.0,2039.0,2118.0,2281.0,1533.0,3955.0,1486.0,1688.0
13,2023,2025-02-28,3.0,48685,2,1179.0,3198.0,2803.0,3186.0,2059.0,8284.0,2263.0,2424.0
13,2023,2025-03-03,2.0,48685,2,1817.0,2089.0,2693.0,2485.0,3131.0,8488.0,1049.0,1337.0
13,2023,2025-03-03,3.0,48685,2,4401.0,4782.0,4776.0,5174.0,6671.0,20521.0,2763.0,3435.0
13,2023,2025-03-11,2.0,48685,2,1332.0,1897.0,1089.0,1467.0,2260.0,2393.0,1850.0,2493.0
13,2023,2025-03-11,3.0,48685,2,1995.0,2846.0,1632.0,2202.0,3390.0,3590.0,2774.0,3740.0
13,2023,2025-03-17,2.0,48685,2,8218.0,10697.0,2944.0,3276.0,20984.0,38541.0,7042.0,11730.0
13,2023,2025-03-17,3.0,48685,2,27516.0,35813.0,9854.0,10965.0,30763.0,59055.0,10491.0,17182.0
13,2023,2025-03-24,2.0,48685,2,198.0,245.0,373.0,350.0,368.0,787.0,1482.0,493.0
13,2023,2025-03-24,3.0,48685,2,793.0,979.0,1492.0,1340.0,1567.0,3323.0,768.0,1806.0
13,2023,2025-04-14,2.0,48685,2,4423.0,4788.0,4474.0,4829.0,1002.0,8182.0,16702.0,17050.0
13,2023,2025-04-14,3.0,48685,2,10158.0,11003.0,10283.0,11096.0,2331.0,12653.0,8141.0,9537.0
13,2023,2025-04-25,2.0,48685,2,525.0,787.0,563.0,675.0,891.0,1822.0,1938.0,2211.0
13,2023,2025-04-25,3.0,48685,2,890.0,1253.0,1104.0,1263.0,1046.0,1646.0,2449.0,2658.0
13,2023,2025-04-25,4.0,48685,2,,,,,57.0,78.0,49.0,52.0
13,2023,2025-04-25,5.0,48685,2,,,,,,2.0,,
13,2023,2025-05-06,2.0,48685,2,724.0,1877.0,237.0,277.0,590.0,3648.0,471.0,862.0
13,2023,2025-05-06,3.0,48685,2,1175.0,4430.0,468.0,841.0,928.0,5663.0,686.0,1350.0
13,2023,2025-05-06,4.0,48685,2,40.0,25.0,15.0,10.0,,,,
13,2023,2025-05-06,5.0,48685,2,22.0,142.0,47.0,38.0,,,,
13,2023,2025-05-06,6.0,48685,2,13.0,133.0,7.0,5.0,,,,
13,2023,2025-05-07,2.0,48685,2,1202.0,1726.0,3809.0,4900.0,3929.0,7201.0,9207.0,12593.0
13,2023,2025-05-07,3.0,48685,2,4809.0,6905.0,15230.0,19602.0,3396.0,14580.0,19837.0,25943.0
18,2017,2017-10-04,2.0,2417,1,75240.0,77520.0,36480.0,38760.0,75240.0,77520.0,36480.0,38760.0
18,2017,2017-10-04,4.0,2417,1,3960.0,4080.0,1920.0,2040.0,3960.0,4080.0,1920.0,2040.0
18,2017,2018-02-13,2.0,2617,1,4974.0,5388.0,1041.0,1127.0,3479.0,3768.0,727.0,788.0
18,2017,2018-02-13,3.0,2617,1,1038.0,1124.0,217.0,235.0,524.0,458.0,1191.0,1374.0
18,2017,2018-02-22,2.0,2617,1,463.0,764.0,532.0,556.0,582.0,653.0,610.0,745.0
18,2017,2018-02-22,3.0,2617,1,12347.0,16692.0,15282.0,15506.0,12494.0,15739.0,19983.0,19797.0
18,2017,2018-02-22,4.0,2417,1,,33.0,,,,31.0,,
18,2017,2018-02-27,3.0,2417,1,7400.0,8810.0,9516.0,9514.0,18241.0,21618.0,26219.0,26343.0
18,2017,2018-02-28,2.0,2417,1,943.0,1145.0,2425.0,2155.0,6003.0,6831.0,13121.0,12612.0
18,2017,2018-02-28,3.0,2417,1,963.0,1169.0,2475.0,2200.0,269.0,271.0,587.0,892.0
18,2017,2018-03-08,2.0,2617,1,45.0,836.0,1479.0,1229.0,74.0,549.0,115.0,141.0
18,2017,2018-03-08,3.0,2617,1,13.0,326.0,964.0,1123.0,321.0,8156.0,1954.0,1886.0
18,2017,2018-03-13,2.0,2417,1,1296.0,1250.0,1720.0,1934.0,1322.0,2015.0,3325.0,2275.0
18,2017,2018-03-13,3.0,2417,1,934.0,1410.0,1780.0,1876.0,700.0,1050.0,1020.0,1067.0
18,2017,2018-03-22,2.0,2417,1,1619.0,1701.0,810.0,870.0,782.0,831.0,392.0,440.0
18,2017,2018-03-22,3.0,2417,1,6473.0,6803.0,3243.0,3481.0,16109.0,17116.0,8054.0,9061.0
18,2017,2018-06-13,2.0,2417,1,8153.0,8486.0,7834.0,7527.0,11014.0,9489.0,7426.0,8111.0
18,2017,2018-07-10,2.0,2617,1,875.0,875.0,875.0,875.0,,,,
18,2017,2018-07-10,3.0,2617,1,2917.0,4520.0,8129.0,8210.0,,,,
18,2017,2018-07-19,2.0,2517,2,9519.0,10016.0,11536.0,12386.0,7546.0,8157.0,12929.0,11946.0
18,2017,2018-07-19,3.0,2417,1,2476.0,3458.0,5138.0,4734.0,,,,
18,2017,2018-07-19,3.0,2517,2,7626.0,7155.0,5636.0,6124.0,5637.0,5847.0,3515.0,3577.0
18,2017,2018-07-19,4.0,2517,2,4300.0,3632.0,2300.0,1800.0,,27.0,,
18,2017,2018-07-19,5.0,2517,2,540.0,450.0,290.0,225.0,,,,
18,2017,2018-09-13,3.0,2417,1,550.0,703.0,646.0,814.0,539.0,675.0,623.0,802.0
18,2017,2018-09-20,2.0,2417,1,1503.0,1437.0,1895.0,1698.0,1392.0,1331.0,1755.0,1572.0
18,2017,2018-09-20,2.0,2517,2,2944.0,13814.0,6280.0,6536.0,3688.0,7661.0,5978.0,6051.0
18,2017,2018-09-20,3.0,2417,1,14482.0,13853.0,18260.0,16371.0,12377.0,11839.0,13991.0,15607.0
18,2017,2018-10-03,2.0,2517,2,3787.0,5810.0,2575.0,2598.0,6869.0,9222.0,5489.0,6029.0
18,2017,2018-10-03,3.0,2517,2,626.0,638.0,288.0,299.0,76.0,113.0,,
18,2017,2018-10-03,4.0,2517,2,4873.0,5049.0,5539.0,5768.0,3437.0,3887.0,3781.0,4043.0
18,2017,2018-10-04,2.0,2517,2,8557.0,9271.0,2881.0,3121.0,4589.0,5462.0,4436.0,4390.0
18,2017,2018-10-04,3.0,2517,2,3225.0,3452.0,1882.0,2023.0,2610.0,3040.0,4963.0,4100.0
18,2017,2018-10-05,2.0,2717,2,419.0,401.0,474.0,529.0,415.0,584.0,1612.0,1466.0
18,2017,2018-10-05,3.0,2717,2,149.0,143.0,169.0,188.0,261.0,221.0,948.0,1113.0
18,2017,2018-10-05,5.0,2717,2,70.0,66.0,79.0,87.0,188.0,229.0,437.0,285.0
18,2017,2018-10-09,2.0,2517,2,35.0,23.0,920.0,1080.0,,,,
18,2017,2018-10-09,2.0,2617,1,1194.0,1244.0,1243.0,1294.0,1921.0,2001.0,2001.0,2080.0
18,2017,2018-10-09,3.0,2517,2,105.0,70.0,3772.0,4428.0,,,,
18,2017,2018-10-09,3.0,2617,1,572.0,596.0,596.0,619.0,2099.0,2187.0,2187.0,2274.0
18,2017,2018-10-09,4.0,2517,2,,,828.0,972.0,,,,
18,2017,2018-10-13,2.0,2517,2,1215.0,1485.0,810.0,990.0,1215.0,1485.0,810.0,990.0
18,2017,2018-10-13,3.0,2517,2,405.0,495.0,270.0,330.0,405.0,495.0,270.0,330.0
18,2017,2018-10-13,4.0,2517,2,95.0,,,,,,,
18,2017,2018-10-19,2.0,2517,2,56.0,95.0,67.0,67.0,257.0,300.0,280.0,310.0
18,2017,2018-10-19,2.0,2717,2,1200.0,1200.0,2100.0,2100.0,4365.0,5970.0,3000.0,3750.0
18,2017,2018-10-19,3.0,2517,2,508.0,852.0,603.0,603.0,261.0,420.0,320.0,290.0
18,2017,2018-10-19,3.0,2717,2,1000.0,1000.0,2400.0,2400.0,2436.0,3925.0,2750.0,2655.0
18,2017,2018-10-19,4.0,2717,2,800.0,800.0,1500.0,1500.0,1590.0,89.0,1005.0,1059.0
18,2017,2018-11-05,2.0,2517,2,416.0,979.0,1150.0,1082.0,1216.0,2179.0,2874.0,2056.0
18,2017,2018-11-05,3.0,2517,2,800.0,1200.0,1724.0,974.0,1341.0,2449.0,3225.0,3437.0
18,2017,2018-11-12,2.0,2717,2,981.0,1062.0,170.0,184.0,771.0,855.0,499.0,693.0
18,2017,2018-11-12,3.0,2717,2,4605.0,4991.0,797.0,862.0,1374.0,3263.0,2604.0,3980.0
18,2017,2018-11-13,2.0,2717,2,6085.0,9065.0,6884.0,7433.0,4832.0,7545.0,5061.0,7433.0
18,2017,2018-11-16,2.0,2717,2,44.0,48.0,52.0,56.0,117.0,128.0,114.0,140.0
18,2017,2018-11-16,4.0,2717,2,66.0,72.0,78.0,84.0,41.0,59.0,54.0,63.0
18,2017,2018-11-22,2.0,2517,2,66.0,69.0,39.0,36.0,74.0,70.0,42.0,39.0
18,2017,2018-11-22,3.0,2517,2,240.0,260.0,260.0,240.0,235.0,264.0,248.0,242.0
18,2017,2018-11-22,4.0,2517,2,84.0,91.0,91.0,84.0,96.0,82.0,89.0,90.0
18,2017,2018-12-10,2.0,2717,2,4114.0,6497.0,3998.0,4162.0,,,,
18,2017,2018-12-10,3.0,2717,2,1641.0,2104.0,1595.0,1660.0,,,,
18,2017,2018-12-26,2.0,2717,2,390.0,520.0,782.0,911.0,460.0,612.0,920.0,1072.0
18,2017,2018-12-26,4.0,2717,2,68.0,92.0,138.0,161.0,4211.0,3768.0,4073.0,3486.0
18,2017,2019-01-03,2.0,2717,2,1270.0,1925.0,495.0,627.0,1516.0,1539.0,843.0,862.0
18,2017,2019-01-03,3.0,2717,2,3333.0,5054.0,1299.0,1647.0,3978.0,4041.0,2214.0,2266.0
18,2017,2019-01-10,4.0,2517,2,70.0,,,,70.0,,,
18,2017,2019-02-01,2.0,2717,2,,,,,240.0,330.0,495.0,450.0
18,2017,2019-02-01,4.0,2717,2,372.0,393.0,360.0,375.0,,,,
18,2017,2019-02-06,2.0,2717,2,11.0,11.0,350.0,200.0,,,,
18,2017,2019-02-06,3.0,2717,2,11.0,11.0,1450.0,1000.0,51.0,24.0,3730.0,3004.0
18,2017,2019-02-15,2.0,2717,2,140.0,70.0,4360.0,4640.0,231.0,38.0,5839.0,7826.0
18,2017,2019-02-15,3.0,2717,2,20.0,10.0,1000.0,1000.0,,,1601.0,1033.0
18,2017,2019-02-15,4.0,2717,2,10.0,20.0,2000.0,3000.0,1.0,,2.0,9.0
18,2017,2019-03-25,2.0,2717,2,589.0,596.0,1675.0,1675.0,,,,
18,2017,2019-03-25,3.0,2717,2,480.0,480.0,1200.0,1200.0,,,,
18,2017,2019-03-26,2.0,2717,2,650.0,780.0,440.0,299.0,650.0,780.0,440.0,299.0
18,2017,2019-03-26,3.0,2717,2,240.0,220.0,145.0,286.0,240.0,220.0,145.0,286.0
18,2017,2019-03-26,4.0,2717,2,1460.0,1725.0,1545.0,1610.0,1460.0,1725.0,1545.0,1610.0
18,2017,2019-04-03,2.0,2717,2,2550.0,2469.0,2500.0,2600.0,1789.0,2123.0,33.0,42.0
18,2017,2019-04-03,3.0,2717,2,600.0,400.0,469.0,488.0,1063.0,598.0,304.0,262.0
18,2017,2019-04-03,4.0,2717,2,130.0,136.0,136.0,143.0,469.0,412.0,67.0,59.0
18,2017,2019-04-25,2.0,2717,2,711.0,3199.0,1067.0,2133.0,2274.0,4222.0,1766.0,2687.0
18,2017,2019-04-25,3.0,2717,2,869.0,3912.0,1305.0,2607.0,302.0,561.0,235.0,357.0
18,2017,2019-04-25,4.0,2717,2,,,,,976.0,1814.0,759.0,1155.0
18,2018,2018-10-02,2.0,2817,1,12432.0,13939.0,5370.0,5819.0,12537.0,13049.0,5120.0,5330.0
18,2018,2018-10-02,3.0,2817,1,26178.0,25661.0,9887.0,10714.0,26643.0,27731.0,10883.0,11327.0
18,2018,2018-11-07,2.0,2917,2,5341.0,3875.0,770.0,755.0,7263.0,3672.0,1621.0,1648.0
18,2018,2018-11-07,3.0,2917,2,1596.0,1157.0,230.0,225.0,,,,
18,2018,2018-11-12,2.0,2817,1,600.0,560.0,4000.0,3840.0,600.0,560.0,4000.0,3840.0
18,2018,2018-11-12,3.0,2817,1,500.0,500.0,5400.0,5000.0,500.0,500.0,5400.0,5000.0
18,2018,2018-11-13,2.0,2817,1,453.0,576.0,841.0,1065.0,4777.0,4973.0,,
18,2018,2018-11-13,3.0,2817,1,7700.0,9800.0,14300.0,18200.0,15435.0,16065.0,,
18,2018,2018-11-19,4.0,2817,1,,20.0,,,,9.0,,
18,2018,2018-12-28,2.0,2817,1,2854.0,2970.0,16746.0,17430.0,2854.0,2970.0,16746.0,17430.0
18,2018,2018-12-28,3.0,2817,1,4280.0,4455.0,25120.0,26145.0,3980.0,4455.0,23411.0,24592.0
18,2018,2019-01-11,3.0,2817,1,300.0,450.0,300.0,450.0,260.0,600.0,250.0,350.0
18,2018,2019-01-14,2.0,2917,2,,,2005.0,2172.0,,,2047.0,2220.0
18,2018,2019-01-14,3.0,2917,2,,,669.0,724.0,,,684.0,739.0
18,2018,2019-01-21,3.0,2917,2,40.0,10.0,1375.0,1125.0,40.0,10.0,3902.0,1985.0
18,2018,2019-01-23,2.0,2917,2,1010.0,2607.0,4300.0,4300.0,12743.0,9329.0,133.0,22.0
18,2018,2019-01-23,3.0,2917,2,3030.0,5420.0,8200.0,8200.0,92.0,8.0,18098.0,19495.0
18,2018,2019-02-13,2.0,2817,1,9780.0,15648.0,5868.0,7824.0,14390.0,13283.0,5857.0,2878.0
18,2018,2019-02-13,2.0,2917,2,8048.0,8375.0,2139.0,2227.0,,,,
18,2018,2019-02-13,3.0,2817,1,14670.0,23472.0,8802.0,11736.0,21584.0,19924.0,8786.0,4317.0
18,2018,2019-02-13,3.0,2917,2,14017.0,14590.0,3726.0,3878.0,,,,
18,2018,2019-02-20,2.0,2917,2,523.0,546.0,592.0,614.0,,,,
18,2018,2019-02-20,3.0,2917,2,8125.0,8927.0,14848.0,14473.0,5340.0,6360.0,21655.0,21966.0
18,2018,2019-02-20,4.0,2917,2,101.0,106.0,115.0,119.0,,,,
18,2018,2019-03-11,2.0,2917,2,19416.0,22533.0,10258.0,11097.0,26552.0,30666.0,15044.0,15940.0
18,2018,2019-03-11,3.0,2917,2,11428.0,10506.0,6923.0,6562.0,9243.0,9305.0,7801.0,7137.0
18,2018,2019-03-13,2.0,2917,2,4716.0,5110.0,1100.0,1192.0,4140.0,4485.0,866.0,938.0
18,2018,2019-03-13,3.0,2917,2,699.0,757.0,275.0,298.0,1878.0,2035.0,393.0,425.0
18,2018,2019-03-13,4.0,2917,2,397.0,430.0,83.0,90.0,,,,
18,2018,2019-03-25,3.0,2917,2,2325.0,2475.0,1425.0,1275.0,722.0,1266.0,1562.0,1576.0
18,2018,2019-03-26,2.0,2917,2,1919.0,2420.0,2003.0,2086.0,1988.0,2506.0,2074.0,2160.0
18,2018,2019-03-26,3.0,2917,2,6900.0,8700.0,7200.0,7500.0,6831.0,8614.0,7129.0,7426.0
18,2018,2019-04-01,2.0,2917,2,461.0,316.0,464.0,414.0,10710.0,11527.0,13609.0,13910.0
18,2018,2019-04-01,3.0,2917,2,318.0,312.0,371.0,368.0,4044.0,1323.0,3586.0,3299.0
18,2018,2019-04-02,2.0,2917,2,8818.0,10813.0,5858.0,6695.0,7322.0,8086.0,2181.0,2812.0
18,2018,2019-04-02,3.0,2917,2,4890.0,5996.0,3247.0,3712.0,8461.0,9344.0,2521.0,3249.0
18,2018,2019-04-03,2.0,2917,2,531.0,586.0,1055.0,1002.0,582.0,509.0,432.0,896.0
18,2018,2019-04-03,3.0,2917,2,5596.0,7169.0,13111.0,12458.0,2510.0,5091.0,6636.0,8289.0
18,2018,2019-04-03,4.0,2917,2,259.0,329.0,602.0,573.0,,,,
18,2018,2019-04-03,5.0,2917,2,127.0,165.0,302.0,287.0,,,,
18,2018,2019-04-23,2.0,2917,2,1896.0,2137.0,396.0,447.0,1869.0,2026.0,378.0,438.0
18,2018,2019-04-23,3.0,2917,2,7581.0,8550.0,1586.0,1788.0,7480.0,8104.0,1563.0,1696.0
18,2018,2019-05-14,2.0,2917,2,1657.0,1918.0,3555.0,3870.0,,,,
18,2018,2019-05-14,3.0,2917,2,2172.0,2530.0,5129.0,5607.0,297.0,352.0,266.0,302.0
18,2018,2019-05-15,2.0,2917,2,1402.0,1865.0,2312.0,2107.0,450.0,800.0,1970.0,2248.0
18,2018,2019-05-15,3.0,2917,2,2606.0,5751.0,4286.0,4635.0,3612.0,7013.0,5127.0,5145.0
18,2018,2019-05-15,6.0,2917,2,121.0,147.0,555.0,377.0,,,391.0,329.0
18,2018,2019-06-07,2.0,2917,2,3570.0,3780.0,6720.0,6930.0,1544.0,1944.0,4.0,8.0
18,2018,2019-06-07,2.0,3017,2,,,2320.0,2513.0,,,2137.0,2314.0
18,2018,2019-06-07,3.0,2917,2,5250.0,5460.0,5040.0,5250.0,1177.0,2317.0,3.0,3.0
18,2018,2019-06-07,3.0,3017,2,,,773.0,838.0,,,714.0,772.0
18,2018,2019-06-18,2.0,3017,2,397.0,613.0,718.0,306.0,,,,
18,2018,2019-06-18,3.0,3017,2,133.0,204.0,239.0,102.0,6058.0,6940.0,7535.0,8386.0
18,2018,2019-06-18,4.0,3017,2,2120.0,3268.0,3429.0,1632.0,,,,
18,2018,2019-06-21,2.0,2917,2,271.0,402.0,396.0,594.0,365.0,284.0,156.0,299.0
18,2018,2019-06-21,3.0,2917,2,554.0,818.0,804.0,1206.0,1263.0,925.0,614.0,1139.0
18,2018,2019-07-03,3.0,2917,2,5900.0,7560.0,10553.0,9898.0,12444.0,16084.0,20492.0,20008.0
18,2018,2019-07-12,2.0,3017,2,694.0,917.0,595.0,544.0,885.0,980.0,601.0,696.0
18,2018,2019-07-12,3.0,3017,2,1100.0,1000.0,800.0,800.0,1080.0,1195.0,732.0,849.0
18,2018,2019-07-12,4.0,3017,2,900.0,1000.0,400.0,600.0,681.0,754.0,462.0,535.0
18,2018,2019-08-06,2.0,2917,2,16758.0,17442.0,10729.0,12071.0,27000.0,27800.0,17200.0,18600.0
18,2018,2019-08-06,2.0,3017,2,12882.0,13922.0,3657.0,3994.0,11561.0,13141.0,4313.0,4665.0
18,2018,2019-08-06,3.0,2917,2,29400.0,30600.0,18824.0,21176.0,14000.0,15000.0,9100.0,11300.0
18,2018,2019-08-06,3.0,3017,2,7098.0,7631.0,3027.0,3336.0,4917.0,7302.0,5441.0,5250.0
18,2018,2019-08-06,4.0,2917,2,,,,,6000.0,6200.0,3700.0,4100.0
18,2018,2019-08-06,4.0,3017,2,794.0,832.0,1020.0,1134.0,925.0,1063.0,417.0,672.0
18,2018,2019-08-07,2.0,2917,2,1026.0,915.0,1290.0,1303.0,3429.0,3575.0,575.0,343.0
18,2018,2019-08-07,3.0,2917,2,928.0,1122.0,941.0,991.0,2312.0,2378.0,384.0,228.0
18,2018,2019-08-07,4.0,2917,2,488.0,530.0,477.0,489.0,,,,
18,2018,2019-08-21,2.0,3017,2,1095.0,1358.0,1314.0,613.0,1095.0,1358.0,1314.0,613.0
18,2018,2019-08-21,3.0,3017,2,1095.0,1358.0,1314.0,613.0,1095.0,1358.0,1314.0,613.0
18,2018,2019-08-21,4.0,3017,2,3285.0,4073.0,3942.0,1840.0,3285.0,4073.0,3942.0,1840.0
18,2018,2019-09-02,4.0,3017,2,40.0,,,,41.0,,,
18,2018,2019-09-03,2.0,2917,2,683.0,882.0,1256.0,1474.0,95.0,,,
18,2018,2019-09-03,2.0,3017,2,27488.0,28745.0,50683.0,52893.0,25223.0,29583.0,60982.0,64329.0
18,2018,2019-09-03,3.0,2917,2,840.0,1260.0,1794.0,2106.0,2484.0,2692.0,2535.0,2639.0
18,2018,2019-09-03,3.0,3017,2,37796.0,39376.0,55985.0,58326.0,32488.0,34449.0,41355.0,44101.0
18,2018,2019-09-04,2.0,2917,2,4410.0,4590.0,6590.0,6885.0,4777.0,4912.0,7361.0,7458.0
18,2018,2019-09-04,2.0,3017,2,,,,,429.0,461.0,419.0,444.0
18,2018,2019-09-04,3.0,2917,2,1470.0,1530.0,2230.0,2295.0,1593.0,1658.0,2454.0,2487.0
18,2018,2019-09-04,3.0,3017,2,,,,,534.0,582.0,564.0,582.0
18,2018,2019-09-05,2.0,3017,2,905.0,905.0,1811.0,1811.0,896.0,395.0,3480.0,3582.0
18,2018,2019-09-05,3.0,3017,2,1132.0,1132.0,2150.0,2376.0,600.0,460.0,4480.0,5586.0
18,2018,2019-09-05,4.0,3017,2,2263.0,2263.0,4526.0,4526.0,592.0,397.0,2480.0,1592.0
18,2018,2019-09-06,2.0,3017,2,2328.0,2307.0,2565.0,2521.0,10040.0,17063.0,10540.0,11657.0
18,2018,2019-09-06,3.0,3017,2,29023.0,31954.0,65966.0,66240.0,16807.0,20560.0,26910.0,28391.0
18,2018,2019-09-06,4.0,3017,2,510.0,540.0,215.0,235.0,,,,
18,2018,2019-09-10,2.0,3017,2,,,,,20.0,20.0,20.0,8.0
18,2018,2019-09-12,2.0,3017,2,1000.0,1000.0,7000.0,7000.0,2376.0,2667.0,8212.0,10294.0
18,2018,2019-09-12,3.0,3017,2,4000.0,4000.0,8000.0,8000.0,4360.0,4594.0,9251.0,10959.0
18,2018,2019-09-17,2.0,3017,2,5760.0,6120.0,11520.0,12600.0,5605.0,6402.0,10743.0,11128.0
18,2018,2019-09-17,3.0,3017,2,12063.0,12816.0,24125.0,26387.0,12303.0,12824.0,24614.0,24008.0
18,2018,2019-10-14,2.0,3017,2,1056.0,1074.0,3983.0,3326.0,3454.0,3215.0,12443.0,12097.0
18,2018,2019-10-14,3.0,3017,2,1720.0,1953.0,2034.0,1897.0,1301.0,1488.0,4394.0,3690.0
18,2018,2019-10-14,4.0,3017,2,1305.0,1387.0,1651.0,1702.0,739.0,575.0,610.0,670.0
18,2018,2019-10-14,5.0,3017,2,,,,,62.0,42.0,16.0,9.0
18,2018,2019-10-28,2.0,3017,2,1445.0,615.0,1338.0,1077.0,905.0,995.0,1639.0,1343.0
18,2018,2019-10-28,3.0,3017,2,1765.0,750.0,1635.0,1318.0,1085.0,1195.0,1638.0,1342.0
18,2018,2019-10-29,2.0,3017,2,22.0,3785.0,1280.0,1386.0,9.0,1658.0,919.0,727.0
18,2018,2019-10-29,3.0,3017,2,2.0,347.0,117.0,127.0,15.0,518.0,104.0,255.0
18,2018,2019-11-06,2.0,3017,2,3430.0,3570.0,5145.0,5355.0,1500.0,1570.0,2255.0,2350.0
18,2018,2019-11-06,3.0,3017,2,980.0,1020.0,1470.0,1530.0,430.0,445.0,640.0,670.0
18,2018,2019-11-06,4.0,3017,2,490.0,510.0,735.0,765.0,2965.0,3090.0,4450.0,4635.0
18,2018,2019-11-13,2.0,3017,2,300.0,400.0,200.0,400.0,500.0,905.0,200.0,376.0
18,2018,2019-11-13,3.0,3017,2,2000.0,4000.0,700.0,2000.0,,,,
18,2018,2019-11-13,4.0,3017,2,100.0,600.0,100.0,200.0,1501.0,5100.0,1200.0,2124.0
18,2018,2019-12-04,2.0,3017,2,1541.0,2899.0,5475.0,5654.0,1444.0,2775.0,5476.0,6692.0
18,2018,2019-12-04,3.0,3017,2,3547.0,3080.0,4306.0,4654.0,3379.0,3959.0,4215.0,4537.0
18,2018,2019-12-11,3.0,3017,2,3032.0,3467.0,4970.0,4756.0,6932.0,4686.0,7200.0,7410.0
18,2018,2020-01-13,2.0,3017,2,360.0,365.0,,,540.0,699.0,,
18,2018,2020-01-13,3.0,3017,2,250.0,250.0,,,161.0,225.0,,
18,2018,2020-04-07,4.0,3017,2,50.0,23.0,,,7.0,31.0,,
18,2018,2020-04-08,4.0,3017,2,,,,,3.0,1.0,,
18,2018,2020-05-12,2.0,3017,2,160.0,800.0,350.0,300.0,9036.0,17395.0,6892.0,10368.0
18,2018,2020-05-12,3.0,3017,2,500.0,1190.0,400.0,400.0,375.0,522.0,257.0,431.0
18,2018,2021-12-02,2.0,2917,2,,,2773.0,3004.0,,,5347.0,5862.0
18,2018,2021-12-02,3.0,2917,2,,,1188.0,1288.0,,,,
18,2018,2021-12-03,2.0,3017,2,2000.0,2100.0,2400.0,2600.0,2014.0,1775.0,3285.0,2200.0
18,2018,2021-12-03,3.0,3017,2,800.0,1200.0,1100.0,1100.0,986.0,1606.0,1230.0,1150.0
18,2018,2021-12-03,4.0,3017,2,400.0,1000.0,1100.0,1200.0,,,,
18,2018,2021-12-03,5.0,3017,2,,,,,300.0,819.0,585.0,1050.0
18,2018,2021-12-16,3.0,3017,2,,,4649.0,5036.0,,,3640.0,4410.0
18,2019,2019-06-07,2.0,3117,1,786.0,817.0,885.0,922.0,528.0,610.0,1132.0,1232.0
18,2019,2019-06-07,6.0,3117,1,366.0,381.0,413.0,430.0,246.0,284.0,528.0,574.0
18,2019,2019-09-12,4.0,3117,1,160.0,,,,160.0,,,
18,2019,2019-10-14,2.0,3117,1,6174.0,6426.0,4116.0,4284.0,6174.0,6426.0,4116.0,4284.0
18,2019,2019-10-14,6.0,3117,1,1152.0,1248.0,768.0,832.0,1152.0,1248.0,768.0,832.0
18,2019,2019-11-06,2.0,3217,2,200.0,788.0,745.0,775.0,487.0,2033.0,1676.0,1720.0
18,2019,2019-11-06,3.0,3217,2,163.0,645.0,609.0,634.0,398.0,1664.0,1371.0,1407.0
18,2019,2019-11-18,4.0,3217,2,,,,20.0,,,,19.0
18,2019,2019-11-19,4.0,3217,2,24.0,,,,14.0,,,
18,2019,2019-12-16,2.0,3217,2,33.0,33.0,2450.0,2350.0,41.0,49.0,2459.0,2421.0
18,2019,2019-12-23,2.0,3217,2,1992.0,3236.0,6244.0,6247.0,2011.0,3246.0,6254.0,6276.0
18,2019,2019-12-23,3.0,3217,2,132.0,158.0,595.0,601.0,172.0,192.0,612.0,621.0
18,2019,2019-12-23,6.0,3217,2,289.0,628.0,1782.0,1801.0,316.0,644.0,1796.0,1852.0
18,2019,2019-12-24,2.0,3217,2,1891.0,1970.0,401.0,418.0,1891.0,1970.0,401.0,418.0
18,2019,2019-12-24,3.0,3217,2,6448.0,6711.0,1367.0,1424.0,4453.0,4635.0,912.0,950.0
18,2019,2020-01-07,2.0,3217,2,22521.0,24397.0,4712.0,5104.0,22498.0,24470.0,5186.0,4780.0
18,2019,2020-01-07,3.0,3217,2,5630.0,6100.0,1178.0,1276.0,5580.0,6046.0,1330.0,1228.0
