Year,ApplicationCode,WindowID,EmergencyTypeID,EmergencyGroupID,AgencyID,Budget,FirstProjectApprovedDate,LastProjectApprovedDate,CountryID
2018,18-RR-MMR-28491,3,19,1,5;6;4;2;3,4246807.0000,2018-01-05,2018-01-10,67
2018,18-RR-LAO-32635,3,6,3,5;1;2;3,3509410.0000,2018-10-15,2018-10-16,54
2018,18-RR-IDN-32543,3,1,3,5;7;1;6;11;4;2;3,14425020.0000,2018-10-09,2018-10-17,48
2018,18-RR-PSE-30459,3,22,5,4;3,1260080.0000,2018-05-10,2018-05-10,73
2018,18-RR-LBN-30469,3,10,2,4,1127942.0000,2018-05-11,2018-05-11,55
2018,18-RR-PSE-28903,3,19,1,13,15005129.0000,2018-03-09,2018-03-09,73
2018,18-RR-UKR-30772,3,19,1,7;20;11;4;3,5904612.0000,2018-06-21,2018-06-28,98
2018,18-RR-YEM-28632,3,19,1,1;11;4;2;3,49909290.0000,2018-02-01,2018-02-02,105
2018,18-RR-PNG-29464,3,1,3,7;17;1;6;4;2;3,9186710.0000,2018-03-21,2018-03-23,75
2019,19-RR-WSM-40060,3,10,2,1;6;4;3,2707068.0000,2019-12-16,2019-12-18,82
2019,19-UF-UKR-35074,4,19,1,5;7;20;6;11;4;3,6003065.0000,2019-04-10,2019-05-03,98
2019,19-RR-YEM-33901,3,19,1,2,31666052.0000,2019-01-25,2019-01-25,105
2019,19-UF-PSE-34982,4,19,1,5;6;4;13;2;3,7748483.0000,2019-04-05,2019-04-20,73
2019,19-RR-IRN-36632,3,6,3,6;11;4;3,1971476.0000,2019-04-26,2019-04-29,50
2019,19-RR-PHL-39649,3,1,3,7;6;4,3066075.0000,2019-11-27,2019-11-29,78
2019,19-RR-MMR-37457,3,16,1,5;6;11;4;2;3,3494397.0000,2019-05-29,2019-06-03,67
2019,19-RR-PAK-33969,3,8,3,5;6;4;2;3,10280648.0000,2019-02-01,2019-02-19,74
2019,19-UF-AFG-38544,4,16,1,7;11;4;12;2;3,15999997.0000,2019-09-23,2019-09-24,1
2019,19-RR-GTM-37683,3,8,3,5;4;2;3,1986599.0000,2019-07-03,2019-07-03,42
2019,19-UF-VEN-38565,4,16,1,6;11;4;3,10015686.0000,2019-09-27,2019-10-03,102
2019,19-RR-SLV-37678,3,8,3,5;4;2;3,1998859.0000,2019-07-11,2019-07-11,34
2019,19-UF-HND-34980,4,8,3,5;4;2,2999924.0000,2019-04-17,2019-04-17,46
2019,19-UF-VZR-38575,4,16,1,7;11,6000000.0000,2019-09-25,2019-10-03,103
2019,19-UF-BGD-38582,4,16,1,7;6;11;4,14994575.0000,2019-09-24,2020-08-28,7
2019,19-RR-BGD-38402,3,6,3,5;17;1;6;4;2,5239236.0000,2019-08-22,2019-08-28,7
2019,19-RR-PRK-39293,3,5,3,5;4;2,5999898.0000,2019-10-21,2019-10-22,26
2019,19-UF-COL-35000,4,27,6,5;17;6;11;4;12;2;3,7991845.0000,2019-04-16,2019-04-20,22
2019,19-RR-HTI-39492,3,19,1,2,1054807.0000,2019-11-13,2019-11-13,45
2019,19-RR-BHS-38922,3,5,3,7;6;2,1002151.0000,2019-09-26,2019-09-26,6
2019,19-RR-CUB-34583,3,5,3,7;1;6;4;2;3,1995221.0000,2019-03-05,2019-03-12,25
2019,19-RR-HTI-37982,3,8,3,5;4;2,5081432.0000,2019-08-15,2019-08-21,45
2019,19-UF-HTI-34979,4,9,2,4;3,5018366.0000,2019-04-16,2019-04-30,45
2019,19-UF-MLI-38562,4,16,1,5;7;6;11;4;12;2,6000086.0000,2019-09-16,2019-09-23,61
2019,19-UF-BFA-38547,4,16,1,5;7;6;11;4;2;3,6011883.0000,2019-09-25,2019-10-07,13
2019,19-RR-BFA-34491,3,16,1,6;11;4;2;3,3998647.0000,2019-03-07,2019-03-08,13
2019,19-RR-NER-39692,3,22,5,2,949945.0000,2019-11-29,2019-11-29,71
2019,19-RR-NER-39319,3,16,1,7;6;11;4;2;3,7995737.0000,2019-10-28,2019-10-29,71
2019,19-UF-NER-35355,4,16,1,5;7;6;11;4;2;3,7989787.0000,2019-04-20,2019-05-06,71
2019,19-RR-SDN-35023,3,35,5,5;7;6;4;2;3,26362821.0000,2019-04-02,2019-04-16,80
2019,19-RR-SDN-39315,3,9,2,11;4;3,2999889.0000,2019-10-28,2019-10-31,80
2019,19-UF-SDN-38579,4,27,6,5;6;11;4;2;3,14003594.0000,2019-09-27,2019-11-01,80
2019,19-RR-LSO-39982,3,8,3,5;6;4;2;3,3049997.0000,2019-12-31,2020-01-03,56
2019,19-UF-TCD-35117,4,27,6,5;6;11;4;2;3,10979313.0000,2019-04-08,2019-04-11,19
2019,19-RR-LBY-36788,3,16,1,6;11;4;2;3,2000001.0000,2019-05-02,2019-05-06,58
2019,19-RR-LBY-38781,3,16,1,2,1602143.0000,2019-09-19,2019-09-19,58
2019,19-RR-LBY-37490,3,16,1,1,156254.0000,2019-05-29,2019-05-29,58
2019,19-RR-AGO-35794,3,8,3,5;6;4;3,6342732.0000,2019-05-08,2019-05-20,3
2019,19-RR-COD-38519,3,30,2,7;4;3,9837589.0000,2019-09-10,2019-09-10,27
2019,19-UF-COD-34978,4,27,6,5;6;11;4;12;2;3,31753453.0000,2019-04-12,2019-04-30,27
2019,19-RR-COG-34189,3,16,1,5;6;11;4;2;3,2987422.0000,2019-02-21,2019-02-26,79
2019,19-UF-CMR-35569,4,16,1,5;7;17;1;6;11;4;2,11295158.0000,2019-04-26,2019-05-07,16
2019,19-RR-SSD-39576,3,6,3,5;7;6;11;4;2;3,14999837.0000,2019-11-27,2019-12-03,88
2019,19-UF-UGA-35202,4,16,1,5;7;17;1;6;11;4;2;3,17991573.0000,2019-04-25,2019-05-16,97
2019,19-UF-CMR-38557,4,16,1,14;11;4;2;3,5002518.0000,2019-09-30,2019-10-22,16
2019,19-RR-UGA-33993,3,30,2,7;11;4;2;3,4304763.0000,2019-02-16,2019-02-27,97
2019,19-RR-ZWE-35840,3,5,3,7;6;11;4;2;3,4055106.0000,2019-04-08,2019-04-15,107
2019,19-RR-ZWE-34298,3,8,3,5;6;4;2;3,10050789.0000,2019-03-05,2019-03-08,107
2019,19-RR-SSD-34983,3,16,1,5;7;6;11;4;2;3,10917832.0000,2019-03-26,2019-04-01,88
2019,19-RR-SSD-33820,3,30,2,7;4;2;3,2015164.0000,2019-01-25,2019-01-25,88
2019,19-UF-TZA-35239,4,16,1,7;6;11;4;2,5989345.0000,2019-04-25,2019-05-14,99
2019,19-RR-ZMB-39661,3,8,3,6;4;2;3,7988674.0000,2019-11-29,2019-12-04,106
2019,19-RR-RWA-33824,3,30,2,4;3,1798007.0000,2019-01-21,2019-01-25,81
2019,19-RR-KEN-39625,3,6,3,5;7;6;4;2;3,3009272.0000,2019-11-27,2019-12-04,52
2019,19-RR-KEN-37704,3,8,3,5;6;4;2;3,4999317.0000,2019-07-09,2019-07-16,52
2019,19-RR-MOZ-37184,3,5,3,7;6;4;2;3,9964907.0000,2019-05-16,2019-05-24,66
2019,19-RR-MOZ-35492,3,5,3,5;7;19;6;11;4;2;3,14018121.0000,2019-03-28,2019-04-02,66
2019,19-RR-MOZ-34221,3,8,3,5;6;4;2,4963658.0000,2019-02-21,2019-02-26,66
2019,19-RR-MWI-33930,3,8,3,6;4;2;3,10000426.0000,2019-01-31,2019-02-07,60
2019,19-RR-MWI-35650,3,5,3,7;17;6;11;4;2,3352045.0000,2019-04-04,2019-04-11,60
2019,19-RR-SOM-39722,3,6,3,7;11;4;2;3,8000222.0000,2019-12-03,2019-12-10,87
2019,19-RR-SOM-34946,3,8,3,5;7;6;4;2;3,11946861.0000,2019-03-26,2019-04-09,87
2019,19-RR-SOM-38014,3,8,3,5;7;6;11;4;2;3,29922589.0000,2019-07-31,2019-08-15,87
2019,19-UF-ERI-38585,4,8,3,5;1;6;4;3,2000112.0000,2019-09-13,2019-09-24,35
2019,19-RR-ETH-37959,3,16,1,7;1;6;11;4;3,11111092.0000,2019-08-02,2019-08-15,36
2019,19-RR-ETH-37661,3,8,3,5;4,9998667.0000,2019-07-01,2019-07-01,36
2019,19-UF-MDG-34350,4,27,6,5;1;6;4;2;3,4998919.0000,2019-02-21,2019-03-12,59
2019,19-UF-DJI-35058,4,27,6,5;7;11;4;2;3,4003125.0000,2019-04-16,2019-04-26,28
2019,19-RR-DJI-40092,3,6,3,5;7;1;4;2;3,2975819.0000,2019-12-26,2020-01-07,28
2019,19-RR-BDI-33879,3,30,2,7;11;4;2;3,2384881.0000,2019-02-01,2019-02-12,14
2019,19-RR-COM-37104,3,5,3,5;1;6;4;2;3,2994184.0000,2019-05-13,2019-05-21,23
2020,20-UF-BDI-44781,4,16,1,7;6;11;4;2,5000231.0000,2020-11-12,2020-11-17,14
2020,20-RR-ETH-44584,3,6,3,4;3,8000000.0000,2020-08-26,2020-09-04,36
2020,20-RR-ETH-46276,3,19,1,7;11;4;3,13011169.0000,2020-12-24,2020-12-31,36
2020,20-RR-SOM-44036,3,8,3,5;7;11;4;2;3,14990014.0000,2020-07-15,2020-07-17,87
2020,20-RR-SOM-43194,3,6,3,7;11;4;2,7100529.0000,2020-05-29,2020-06-04,87
2020,20-RR-MOZ-42470,3,33,1,5;7;6;11;4;2;3,7003079.0000,2020-04-23,2020-04-24,66
2020,20-UF-MOZ-45117,4,16,1,5;7;6;11;4;2;3,6999888.0000,2020-10-21,2020-10-29,66
2020,20-RR-KEN-43346,3,6,3,7;4;2,3006018.0000,2020-06-02,2020-06-02,52
2020,20-RR-MDG-44710,3,8,3,5;6;4;2,3999919.0000,2020-09-11,2020-09-14,59
2020,20-RR-RWA-43884,3,6,3,5;7,1000000.0000,2020-07-20,2020-07-22,81
2020,20-RR-ZWE-40612,3,8,3,5;6;4;2;3,14894023.0000,2020-02-11,2020-02-14,107
2020,20-RR-SSD-40943,3,19,1,6;11;4;2,16859798.0000,2020-03-13,2020-03-19,88
2020,20-RR-SSD-46432,3,19,1,2,7000000.0000,2021-01-07,2021-01-07,88
2020,20-RR-SSD-45085,3,6,3,5;7;6;4;2;3,9739548.0000,2020-10-29,2020-11-04,88
2020,20-RR-ZWE-42705,3,19,1,2,19999113.0000,2020-04-28,2020-04-28,107
2020,20-RR-CMR-40714,3,16,1,7;6;11;4;2;3,8716990.0000,2020-02-07,2020-02-13,16
2020,20-RR-UGA-40553,3,6,3,5;7;6;11;4;3,3951312.0000,2020-01-17,2020-01-30,97
2020,20-UF-UGA-45310,4,16,1,17;6;11;4;3,4999336.0000,2020-11-10,2020-11-19,97
2020,20-RR-EAF-40783,3,13,3,5,10000000.0000,2020-02-03,2020-02-03,31
2020,20-RR-EAF-46560,3,13,3,5,1500000.0000,2020-12-31,2020-12-31,31
2020,19-RR-COG-40036,3,6,3,5;6;11;4;2;3,6926981.0000,2020-01-07,2020-01-10,79
2020,20-UF-COD-40870,4,16,1,5;7;6;11;4;2;3,29983890.0000,2020-03-30,2020-04-14,27
2020,20-RR-COD-42346,3,30,2,7;6;11;4;2;3,39947117.0000,2020-05-21,2020-05-28,27
2020,20-RR-AGO-40795,3,8,3,5;6;4;3,3501693.0000,2020-03-02,2020-03-06,3
2020,20-RR-CAF-46567,3,16,1,2,1000994.0000,2020-12-30,2020-12-30,18
2020,20-UF-TCD-40769,4,16,1,5;7;6;11;4;2;3,12020162.0000,2020-02-28,2020-03-18,19
2020,20-RR-TCD-44607,3,16,1,7;11;4;2,4505172.0000,2020-08-26,2020-09-02,19
2020,20-RR-SOA-45759,3,13,3,5,2000000.0000,2020-11-23,2020-11-23,110
2020,20-UF-NER-40771,4,16,1,5;7;6;11;4;2;3,10951371.0000,2020-03-20,2020-03-30,71
2020,20-RR-NER-42550,3,16,1,11;4;2,6001054.0000,2020-05-01,2020-05-14,71
2020,20-RR-NER-45057,3,6,3,7;6;11;4,5019416.0000,2020-10-02,2020-10-08,71
2020,20-RR-SDN-40765,3,35,5,5;7;1;6;11;4;2;3,99874841.0000,2020-02-18,2020-02-28,80
2020,20-RR-SDN-46213,3,16,1,11;4;3,5000000.0000,2020-12-30,2021-01-07,80
2020,19-RR-NAM-40495,3,8,3,5;6;4;2,3000029.0000,2020-01-15,2020-01-22,68
2020,20-UF-BFA-45133,4,16,1,5;6;11;4;2;3,6001148.0000,2020-11-16,2020-11-17,13
2020,20-RR-BFA-41333,3,16,1,6;11;4;12;3,10005433.0000,2020-03-19,2020-03-20,13
2020,20-RR-BFA-46439,3,16,1,2,6000000.0000,2020-12-31,2020-12-31,13
2020,20-UF-NGA-45132,4,16,1,7;6;11;4,13001946.0000,2020-10-29,2020-11-05,72
2020,20-UF-MRT-40776,4,8,3,5;7;6;11;4;2,5999380.0000,2020-02-28,2020-03-05,63
2020,20-RR-MLI-41516,3,33,1,5;11;4;2;3,6999805.0000,2020-03-19,2020-03-20,61
2020,20-UF-HTI-40821,4,35,5,5;6;4;2;3,6999405.0000,2020-03-12,2020-03-12,45
2020,20-UF-HTI-45128,4,35,5,5;7;6;4,5000000.0000,2020-11-12,2020-11-24,45
2020,20-UF-COL-44671,4,19,1,17;6;11;4;2;3,5000000.0000,2020-11-18,2020-12-01,22
2020,20-RR-BGD-43537,3,5,3,5;1;6;4;2,5012069.0000,2020-06-17,2020-06-22,7
2020,20-RR-BGD-44022,3,6,3,5;6;2,5189062.0000,2020-07-06,2020-07-06,7
2020,20-UF-PRK-41744,4,35,5,5;6;4;2;3,4999689.0000,2020-06-04,2020-06-04,26
2020,20-RR-HND-45959,3,5,3,4;2;3,3901926.0000,2020-12-09,2020-12-11,46
2020,20-UF-HND-40782,4,8,3,5;7;4;2;3,5000038.0000,2020-03-09,2020-03-31,46
2020,20-RR-NIC-46275,3,5,3,4;2;3,2000000.0000,2020-12-24,2020-12-30,70
2020,20-RR-SLV-43848,3,5,3,5;7;4;2,2999884.0000,2020-07-08,2020-07-09,34
2020,20-RR-GTM-46209,3,5,3,4;2;3,2522190.0000,2020-12-15,2020-12-18,42
2020,20-UF-GTM-40784,4,8,3,5;17;6;4;2;3,4993677.0000,2020-03-18,2020-04-03,42
2020,20-UF-AFG-45288,4,33,1,5;7;6;4;2;3,12999965.0000,2020-10-29,2020-10-30,1
2020,20-RR-AFG-46479,3,33,1,5;2,15000000.0000,2020-12-31,2020-12-31,1
2020,20-UF-PAK-45168,4,8,3,17;6;4;2;3,5974274.0000,2020-10-20,2020-11-10,74
2020,20-RR-PAK-45179,3,6,3,4;2;3,2999886.0000,2020-10-23,2020-10-27,74
2020,20-RR-PAK-41273,3,5,3,5;6;2;3,3000016.0000,2020-04-08,2020-04-14,74
2020,20-RR-PSE-41231,3,19,1,13,22293277.0000,2020-03-20,2020-03-20,73
2020,20-UF-SYR-40845,4,16,1,5;1;11;4;2;3,24887327.0000,2020-03-12,2020-03-18,91
2020,20-RR-SYR-40986,3,16,1,7;11;4;2,29995744.0000,2020-02-14,2020-02-17,91
2020,20-UF-LBN-40772,4,19,1,6;11;4;13;3,12988434.0000,2020-03-05,2020-03-05,55
2020,20-RR-LBN-44565,3,19,1,18;2;3,5999480.0000,2020-08-18,2020-08-18,55
2020,20-RR-YEM-46393,3,16,1,2,30000000.0000,2020-12-31,2020-12-31,105
2020,20-UF-YEM-45000,4,33,1,6;4;3,34999937.0000,2020-11-05,2020-11-05,105
2020,20-RR-PHL-45955,3,5,3,7;4;2,3113674.0000,2020-11-25,2020-11-25,78
2020,20-RR-VNM-45780,3,6,3,1;6;4,2999889.0000,2020-11-25,2020-11-25,104
2020,20-UF-JOR-40861,4,16,1,17;6;11;4;13,6000400.0000,2020-03-06,2020-03-10,51
2020,20-RR-FJI-42874,3,5,3,7;4;2;3,1002748.0000,2020-06-05,2020-06-10,37
2020,20-RR-GLB-42285,3,31,2,5;7;18;1;6;11;4;2;3,80000024.0000,2020-04-02,2020-04-14,41
2020,20-RR-GLB-43879,3,31,2,7,25074550.0000,2020-06-25,2020-06-25,41
2020,20-RR-VUT-42734,3,5,3,5;7;6;4;2;3,2605385.0000,2020-05-05,2020-05-12,101
2020,20-RR-GLB-41473,3,31,2,4;3,15000000.0000,2020-03-11,2020-03-12,41
2021,21-RR-FJI-46848,3,5,3,5,500000.0000,2021-02-02,2021-02-02,37
2021,20-RR-GLB-46341,3,22,5,17;6,25004109.0000,2021-02-09,2021-02-12,41
2021,21-RR-AZE-46781,3,19,1,1;11;3,1999227.0000,2021-01-27,2021-02-02,111
2021,21-RR-LBN-48999,3,35,5,2,3998359.0000,2021-09-10,2021-09-10,55
2021,21-RR-ARM-46814,3,19,1,7;11;4,2000598.0000,2021-01-26,2021-01-29,5
2021,21-UF-SYR-48603,4,33,1,5;1;6;11;4;12;3,22000747.0000,2021-09-29,2021-11-16,91
2021,21-RR-PSE-48023,3,19,1,4;12;13,4498475.0000,2021-06-04,2021-06-14,73
2021,21-RR-YEM-47057,3,33,1,7;1;6;11;4;2;3,39994817.0000,2021-05-21,2021-05-27,105
2021,21-RR-AFG-47407,3,8,3,5;4;2;3,14998459.0000,2021-04-23,2021-05-05,1
2021,21-RR-AFG-49422,3,19,1,4;3,45000000.0000,2021-10-13,2021-10-13,1
2021,21-RR-AFG-49269,3,19,1,5;7;11;2,20227501.0000,2021-10-07,2021-10-26,1
2021,21-UF-AFG-48806,4,19,1,5;7;11;12;2;3,12499902.0000,2021-09-01,2021-09-29,1
2021,21-RR-NPL-48553,3,6,3,17;6;4;2;3,3202301.0000,2021-08-13,2021-08-13,69
2021,21-RR-PHL-50868,3,5,3,7;6;4;2,11974601.0000,2021-12-31,2021-12-31,78
2021,21-RR-MMR-49467,3,16,1,5;6;4;2;3,10032677.0000,2021-10-13,2021-10-19,67
2021,21-UF-VEN-48704,4,35,5,7;6;11;4;2;3,7999993.0000,2021-08-23,2021-09-02,102
2021,21-RR-COL-49434,3,6,3,11;4;2;3,2006312.0000,2021-10-19,2021-10-21,22
2021,21-RR-BGD-47273,3,34,5,7;11;4;2,13974469.0000,2021-04-15,2021-04-20,7
2021,21-RR-HTI-48843,3,1,3,7;4;2;3,7872943.0000,2021-08-31,2021-09-08,45
2021,21-RR-HTI-49281,3,1,3,7;1;6;2,4011303.0000,2021-09-30,2021-10-06,45
2021,21-RR-HTI-48351,3,33,1,7;4,998966.0000,2021-07-08,2021-07-08,45
2021,21-RR-VCT-47490,3,2,3,4;2,1000000.0000,2021-05-05,2021-05-05,218
2021,21-RR-GIN-47052,3,30,2,7;4;2;3,6000001.0000,2021-03-17,2021-03-22,43
2021,20-RR-NGA-46483,3,16,1,2,15000005.0000,2021-01-12,2021-01-12,72
2021,21-RR-NGA-49477,3,9,2,4;3,6004803.0000,2021-10-21,2021-10-22,72
2021,21-UF-NGA-48616,4,16,1,5;7;6;11;4;2,12495302.0000,2021-09-15,2021-10-29,72
2021,21-RR-BFA-48377,3,16,1,7;11;4;12;2,4009478.0000,2021-07-13,2021-07-21,13
2021,21-UF-BFA-48496,4,16,1,7;6;11;4;2;3,7000021.0000,2021-09-24,2021-09-28,13
2021,21-RR-BFA-50782,3,16,1,7;11;4;2,5000015.0000,2021-12-27,2021-12-27,13
2021,21-RR-NER-49645,3,16,1,7;11;4;3,5000001.0000,2021-10-12,2021-10-19,71
2021,21-RR-NER-49530,3,9,2,7;4;3,3499999.0000,2021-10-07,2021-10-08,71
2021,21-RR-WAF-47074,3,30,2,4;3,4999236.0000,2021-04-05,2021-04-05,250
2021,21-UF-TCD-48490,4,16,1,5;7;6;11;4;2;3,7001065.0000,2021-08-24,2021-09-08,19
2021,21-RR-CAF-47075,3,16,1,5;6;11;4;2;3,8000183.0000,2021-04-06,2021-04-06,18
2021,21-RR-AGO-48651,3,8,3,5;6;4;2;3,4999561.0000,2021-08-27,2021-08-27,3
2021,21-UF-COD-48617,4,33,1,5;7;6;11;4;2;3,22058073.0000,2021-10-21,2021-11-03,27
2021,21-RR-COD-48131,3,9,2,4;3,1197576.0000,2021-06-17,2021-06-18,27
2021,21-RR-COD-47552,3,32,1,11,1500000.0000,2021-05-25,2021-05-25,27
2021,21-RR-COD-47069,3,30,2,7;6;4;3,4013391.0000,2021-04-01,2021-04-05,27
2021,21-RR-COD-46697,3,16,1,5;2,6998971.0000,2021-01-18,2021-01-19,27
2021,21-UF-CMR-48777,4,16,1,5;7;11;4;2;3,4998919.0000,2021-09-15,2021-09-15,16
2021,21-RR-GNQ-47143,3,34,5,6;2,994464.0000,2021-04-09,2021-04-09,112
2021,21-RR-SSD-50353,3,6,3,7;11;4;2;3,12909258.0000,2021-12-13,2021-12-13,88
2021,21-RR-SSD-47076,3,19,1,5;6;11;4;2;3,10000359.0000,2021-04-26,2021-04-27,88
2021,21-UF-SSD-48521,4,33,1,7;6;11;4,12441721.0000,2021-09-01,2021-10-21,88
2021,21-RR-MOZ-47724,3,16,1,7;6;11;4;2;3,5020620.0000,2021-06-02,2021-06-07,66
2021,21-RR-SOM-50275,3,8,3,5;7;6;11;4;2;3,8000000.0000,2021-11-30,2021-12-06,87
2021,21-RR-SOM-47079,3,8,3,7;6;4;2;3,7000046.0000,2021-04-23,2021-05-03,87
2021,21-RR-SOM-47081,3,8,3,5;7;6;11;4;2;3,20001256.0000,2021-04-26,2021-05-03,87
2021,21-UF-MDG-48482,4,8,3,5;6;4;2;3,8000000.0000,2021-08-25,2021-08-25,59
2021,21-RR-KEN-49369,3,8,3,5;6;4;2;3,5001019.0000,2021-10-15,2021-10-19,52
2021,21-UF-MOZ-48903,4,16,1,5;7;6;11;4;2;3,5500958.0000,2021-09-28,2021-10-28,66
2021,21-RR-ETH-47847,3,8,3,4;3,4978858.0000,2021-05-21,2021-06-08,36
2021,20-RR-ETH-46461,3,8,3,5;6;11;4;3,19996683.0000,2020-12-24,2021-04-09,36
2021,21-UF-ETH-48493,4,33,1,5;7;11;3,13000000.0000,2021-09-29,2021-10-12,36
2021,21-RR-ETH-50321,3,8,3,5;4,4987750.0000,2021-12-02,2021-12-02,36
2021,21-RR-ETH-50320,3,33,1,5;7;6;11;4;2;3,20000028.0000,2021-12-29,2021-12-31,36
2021,21-RR-BDI-48293,3,6,3,7;4;2,1500010.0000,2021-06-25,2021-07-01,14
2022,22-RR-BDI-54064,3,14,2,5;3,1001000.0000,2022-07-07,2022-07-12,14
2022,22-RR-BDI-56560,3,8,3,5;2,3500007.0000,2022-12-30,2022-12-31,14
2022,22-RR-DJI-53179,3,8,3,5;11;4;2,2001741.0000,2022-05-27,2022-06-07,28
2022,22-RR-ERI-53046,3,8,3,5;1;4,4007829.0000,2022-05-19,2022-05-23,35
2022,21-RR-ETH-47841,3,33,1,7;1;6;11;4;2;3,14831914.0000,2021-06-04,2021-06-08,36
2022,22-RR-KEN-52746,3,8,3,5;6;4;2;3,4000000.0000,2022-05-18,2022-05-26,52
2022,22-RR-ETH-56128,3,9,2,4;3,3999808.0000,2022-11-28,2022-11-29,36
2022,22-RR-ETH-52743,3,8,3,7;6;4;2;3,11999748.0000,2022-06-07,2022-06-14,36
2022,22-RR-MOZ-52564,3,5,3,7;6;11;4;2;3,4018682.0000,2022-04-07,2022-04-13,66
2022,22-RR-MWI-51466,3,6,3,7;6;4;2,2999997.0000,2022-02-17,2022-02-25,60
2022,22-RR-MWI-55260,3,9,2,4;3,1000000.0000,2022-09-30,2022-09-30,60
2022,22-UF-KEN-51254,4,8,3,5;6;4;2;3,6000001.0000,2022-02-25,2022-03-08,52
2022,22-RR-MDG-51622,3,5,3,5;7;6;4;2;3,4480519.0000,2022-03-11,2022-03-16,59
2022,22-UF-MDG-52486,4,8,3,5;7;6;4;2;3,7059596.0000,2022-03-28,2022-03-30,59
2022,22-RR-SOM-51068,3,8,3,5;7;6;11;4;2;3,17003221.0000,2022-01-20,2022-01-24,87
2022,22-RR-MOZ-55016,3,16,1,5;7;6;11;4;2,4889195.0000,2022-09-21,2022-09-23,66
2022,22-RR-SOM-55116,3,8,3,7;6;4;2;3,9999804.0000,2022-09-07,2022-09-07,87
2022,22-RR-SOM-52744,3,8,3,7;11;4;2;3,14000043.0000,2022-05-25,2022-05-26,87
2022,22-RR-SOM-56717,3,16,1,7;6;11;4,7000001.0000,2022-12-31,2022-12-31,87
2022,22-RR-SSD-52708,3,16,1,7;11;4;2,10016221.0000,2022-04-27,2022-04-27,88
2022,22-RR-SSD-52855,3,6,3,5;7;6;11;4;2;3,14990010.0000,2022-05-16,2022-05-18,88
2022,22-RR-ZWE-55485,3,10,2,4;3,1508647.0000,2022-10-19,2022-10-19,107
2022,22-RR-SSD-52756,3,33,1,5;7;4;2;3,15000028.0000,2022-05-25,2022-05-27,88
2022,22-UF-UGA-55426,4,32,1,17;6;11;4;2,8000000.0000,2022-12-14,2022-12-15,97
2022,22-RR-UGA-55796,3,30,2,4;2;3,3000000.0000,2022-11-07,2022-11-07,97
2022,22-RR-UGA-53777,3,8,3,5;6;4;2,4000000.0000,2022-06-28,2022-06-30,97
2022,22-RR-CMR-52854,3,9,2,4;3,1720495.0000,2022-05-18,2022-05-25,16
2022,22-RR-COD-55354,3,9,2,4;3,2000011.0000,2022-10-03,2022-10-10,27
2022,22-UF-AGO-51281,4,8,3,4;2,6000000.0000,2022-03-08,2022-03-09,3
2022,22-RR-COD-54660,3,16,1,5;7;6;11;4;2,12998485.0000,2022-08-23,2022-08-24,27
2022,22-RR-COD-53127,3,30,2,7;6;4;2;3,2000002.0000,2022-05-23,2022-05-27,27
2022,22-UF-COD-51517,4,16,1,5;6;11;4;2;3,23007509.0000,2022-03-11,2022-03-17,27
2022,22-RR-CAF-53935,3,33,1,5;6;11;4;2;3,15000495.0000,2022-07-05,2022-07-11,18
2022,22-UF-TCD-51209,4,16,1,5;7;6;11;4;2;3,9999375.0000,2022-02-22,2022-03-04,19
2022,22-RR-TCD-50983,3,32,1,6;11;4;2;3,6000065.0000,2022-01-25,2022-02-01,19
2022,22-RR-TCD-53949,3,35,5,4;2,8000000.0000,2022-06-29,2022-07-11,19
2022,22-RR-TCD-55359,3,6,3,7;6;11;4;2;3,9000394.0000,2022-09-29,2022-11-28,19
2022,22-RR-SDN-52762,3,8,3,5;4;2,20000094.0000,2022-05-13,2022-05-13,80
2022,22-RR-SDN-55370,3,6,3,7;11;4;3,6001611.0000,2022-10-05,2022-10-07,80
2022,22-UF-NER-51060,4,8,3,5;4;12;2;3,9998659.0000,2022-01-31,2022-02-02,71
2022,22-UF-DZA-55677,4,32,1,11;2,3000120.0000,2022-11-28,2022-11-28,2
2022,21-RR-SDN-47060,3,16,1,5;7;6;4;3,4999194.0000,2021-04-20,2021-04-21,80
2022,22-UF-SDN-51627,4,19,1,6;11;4;2;3,19945752.0000,2022-03-16,2022-03-25,80
2022,22-UF-BFA-52240,4,16,1,5;1;6;11;4;12;2,10122089.0000,2022-04-28,2022-04-28,13
2022,22-RR-NGA-52749,3,33,1,4;2,15000000.0000,2022-05-18,2022-05-19,72
2022,22-UF-NGA-55396,4,16,1,5;7;4,10000000.0000,2022-09-28,2022-10-03,72
2022,22-RR-NGA-56022,3,6,3,7;4;2,5493668.0000,2022-11-09,2022-11-10,72
2022,22-RR-NER-54991,3,8,3,5;1;6;11;4;2;3,9513802.0000,2022-09-07,2022-09-21,71
2022,22-RR-NER-53587,3,35,5,5;7;6;11;4;2,7999999.0000,2022-06-15,2022-06-15,71
2022,22-RR-CUB-55712,3,5,3,5;1;6;4;2;3,7827734.0000,2022-10-18,2022-10-21,25
2022,22-UF-HTI-51266,4,1,3,5;7;20;6;4;2,7957886.0000,2022-02-28,2022-03-10,45
2022,22-RR-GMB-54900,3,6,3,4;2,1001643.0000,2022-08-26,2022-08-26,38
2022,22-RR-HTI-54830,3,33,1,4;2,5000018.0000,2022-09-07,2022-09-07,45
2022,22-RR-HTI-55716,3,9,2,4;2;3,7038539.0000,2022-10-20,2022-10-27,45
