Year,ApplicationCode,EmergencyGroupID,EmergencyTypeID,Budget,WindowID,FirstProjectApprovedDate,LastProjectApprovedDate,CountryID
2015,15-UF-AFG-16317,1,19,7983646.0,4,2015-09-16,2015-09-30,1
2015,15-UF-BDI-13583,1,16,2495246.0,4,2015-02-27,2015-03-04,14
2015,15-UF-BGD-16330,1,19,2992959.0,4,2015-09-15,2015-09-18,7
2015,15-UF-COD-13652,1,16,8047670.0,4,2015-03-20,2015-04-07,27
2015,15-UF-COL-13727,5,22,2994382.0,4,2015-03-13,2015-04-02,22
2015,15-UF-DJI-13593,3,8,3000059.0,4,2015-03-06,2015-03-12,28
2015,15-UF-EGY-13584,1,16,3500065.0,4,2015-03-03,2015-03-06,33
2015,15-UF-ERI-16263,3,8,2993896.0,4,2015-09-03,2015-09-16,35
2015,15-UF-ETH-16220,3,8,10015968.0,4,2015-09-10,2015-09-11,36
2015,15-UF-IRQ-13828,1,16,7988899.0,4,2015-03-23,2015-04-02,49
2015,15-UF-JOR-13602,1,16,9000346.0,4,2015-02-25,2015-04-02,51
2015,15-UF-LBN-13680,1,16,18004139.0,4,2015-03-17,2015-04-02,55
2015,15-UF-MMR-16415,1,16,5367651.0,4,2015-09-22,2015-10-01,67
2015,15-UF-PRK-13598,6,27,2000285.0,4,2015-03-09,2015-03-13,26
2015,15-UF-RWA-13702,1,16,2498220.0,4,2015-03-10,2015-03-17,81
2015,15-UF-SDN-16232,1,16,15116739.0,4,2015-09-10,2015-09-30,80
2015,15-UF-SOM-16433,3,8,19989234.0,4,2015-09-25,2015-10-12,87
2015,15-UF-SYR-13605,1,16,29926021.0,4,2015-03-13,2015-03-26,91
2015,15-UF-TCD-16304,1,16,5998567.0,4,2015-09-15,2015-09-29,19
2015,15-UF-TUR-13581,1,16,8999844.0,4,2015-02-24,2015-04-01,96
2016,15-RR-NGA-17868,1,16,9854146.0,3,2016-01-18,2016-02-25,72
2016,16-RR-AFG-23148,1,16,9782398.0,3,2016-11-14,2016-11-21,1
2016,16-RR-AGO-18644,3,8,4989386.0,3,2016-02-25,2016-02-26,3
2016,16-RR-AGO-19627,2,12,3000000.0,3,2016-03-31,2016-03-31,3
2016,16-RR-BGD-21056,3,6,1799769.0,3,2016-07-01,2016-07-01,7
2016,16-RR-BGD-23507,1,16,3090269.0,3,2016-12-23,2016-12-29,7
2016,16-RR-CAF-21913,1,16,2985563.0,3,2016-10-07,2016-11-01,18
2016,16-RR-CIV-22036,1,16,1965416.0,3,2016-09-13,2016-09-13,24
2016,16-RR-CMR-22075,1,16,4187543.0,3,2016-09-14,2016-09-23,16
2016,16-RR-COD-21185,2,12,1604808.0,3,2016-07-08,2016-07-08,27
2016,16-RR-COD-23263,1,16,3989371.0,3,2016-12-07,2016-12-13,27
2016,16-RR-COG-23171,1,16,2366915.0,3,2016-11-16,2016-11-28,79
2016,16-RR-CUB-22839,3,5,5352736.0,3,2016-10-19,2016-10-31,25
2016,16-RR-DJI-19828,3,8,1972054.0,3,2016-04-14,2016-04-22,28
2016,16-RR-ECU-20419,3,1,7501349.0,3,2016-05-02,2016-05-24,32
2016,16-RR-ETH-22863,1,16,9491863.0,3,2016-10-24,2016-10-26,36
2016,16-RR-FJI-18935,3,5,8022382.0,3,2016-03-08,2016-03-14,37
2016,16-RR-GIN-20518,2,30,2971319.0,3,2016-05-19,2016-05-27,43
2016,16-RR-GTM-18429,3,8,4829690.0,3,2016-01-28,2016-02-02,42
2016,16-RR-HTI-22873,3,5,6838529.0,3,2016-10-19,2016-10-27,45
2016,16-RR-HTI-23486,3,5,3544711.0,3,2016-12-21,2016-12-21,45
2016,16-RR-IRQ-21399,5,22,15000602.0,3,2016-07-18,2016-07-25,49
2016,16-RR-IRQ-23465,1,16,18353642.0,3,2016-12-14,2016-12-23,49
2016,16-RR-JOR-21774,1,16,4308657.0,3,2016-08-19,2016-08-24,51
2016,16-RR-JOR-23191,1,16,5068863.0,3,2016-11-16,2016-12-16,51
2016,16-RR-KEN-19805,2,10,962943.0,3,2016-04-12,2016-04-12,52
2016,16-RR-LAO-18817,3,13,328811.0,3,2016-03-01,2016-03-01,54
2016,16-RR-LKA-20835,3,6,4320080.0,3,2016-06-06,2016-06-10,89
2016,16-RR-LSO-19019,3,8,4782918.0,3,2016-03-14,2016-04-04,56
2016,16-RR-MDG-20140,3,8,5988888.0,3,2016-04-23,2016-04-25,59
2016,16-RR-MMR-21991,3,6,3570457.0,3,2016-08-31,2016-09-02,67
2016,16-RR-MNG-18890,3,7,2442974.0,3,2016-03-07,2016-03-14,65
2016,16-RR-MOZ-19204,3,8,4679803.0,3,2016-03-24,2016-03-24,66
2016,16-RR-MWI-21135,1,16,1437503.0,3,2016-06-29,2016-07-01,60
2016,16-RR-NER-21746,1,16,4989275.0,3,2016-08-18,2016-08-31,71
2016,16-RR-NGA-20452,2,12,399741.0,3,2016-05-13,2016-05-13,72
2016,16-RR-NGA-21156,1,16,13229882.0,3,2016-06-29,2016-07-12,72
2016,16-RR-NPL-21571,3,8,1942999.0,3,2016-07-29,2016-07-29,69
2016,16-RR-PNG-20038,3,8,4736155.0,3,2016-04-08,2016-04-14,75
2016,16-RR-PRK-22528,3,6,5054519.0,3,2016-09-28,2016-10-03,26
2016,16-RR-RWA-21371,3,6,4218944.0,3,2016-07-19,2016-08-04,81
2016,16-RR-SDN-19372,1,16,9692867.0,3,2016-04-08,2016-04-28,80
2016,16-RR-SDN-20880,1,16,7951140.0,3,2016-06-23,2016-07-01,80
2016,16-RR-SOM-19262,3,8,11006301.0,3,2016-03-31,2016-04-06,87
2016,16-RR-SOM-20943,2,9,1879031.0,3,2016-06-17,2016-06-17,87
2016,16-RR-SSD-19018,1,16,5989321.0,3,2016-03-16,2016-03-16,88
2016,16-RR-SSD-19881,5,22,14834302.0,3,2016-04-14,2016-05-17,88
2016,16-RR-SWZ-19441,3,8,3141908.0,3,2016-03-28,2016-03-28,90
2016,16-RR-TCD-20685,1,19,9991552.0,3,2016-06-01,2016-06-09,19
2016,16-RR-TLS-21670,3,8,846703.0,3,2016-08-08,2016-08-08,93
2016,16-RR-TZA-22803,3,1,1498097.0,3,2016-10-26,2016-10-26,99
2016,16-RR-UGA-21908,1,16,10297497.0,3,2016-09-07,2016-09-07,97
2016,16-RR-VNM-20550,3,8,3897864.0,3,2016-05-19,2016-05-25,104
2016,16-RR-YEM-22865,2,9,2000000.0,3,2016-10-20,2016-10-20,105
2016,16-UF-BDI-18467,1,16,12985955.0,4,2016-03-16,2016-03-31,14
2016,16-UF-CAF-21880,1,16,8999815.0,4,2016-09-14,2016-09-20,18
2016,16-UF-COD-21899,1,16,10995505.0,4,2016-09-14,2016-09-19,27
2016,16-UF-ERI-21832,1,19,2002599.0,4,2016-09-15,2016-09-15,35
2016,16-UF-ETH-18468,1,16,10991119.0,4,2016-03-10,2016-03-23,36
2016,16-UF-KEN-18491,1,16,3998746.0,4,2016-03-03,2016-03-16,52
2016,16-UF-LBY-18497,5,22,11989024.0,4,2016-03-16,2016-03-31,58
2016,16-UF-MLI-18527,1,16,15999980.0,4,2016-03-03,2016-03-23,61
2016,16-UF-PRK-18469,6,27,8000692.0,4,2016-02-26,2016-03-05,26
2016,16-UF-RWA-21834,1,16,4998778.0,4,2016-09-14,2016-09-20,81
2016,16-UF-SDN-18490,1,16,6991425.0,4,2016-03-03,2016-03-11,80
2016,16-UF-TCD-21922,1,16,10000551.0,4,2016-08-26,2016-09-20,19
2016,16-UF-TZA-18470,1,16,10994664.0,4,2016-03-05,2016-03-30,99
2016,16-UF-UGA-18474,1,16,18000027.0,4,2016-03-03,2016-03-17,97
2016,16-UF-YEM-21828,1,16,12988837.0,4,2016-08-25,2016-09-02,105
2017,17-RR-AGO-25949,1,16,10545508.0,3,2017-06-05,2017-06-07,3
2017,17-RR-ATG-27500,3,5,2154461.0,3,2017-10-04,2017-10-06,4
2017,17-RR-BDI-23809,3,8,3500011.0,3,2017-02-06,2017-02-06,14
2017,17-RR-BGD-26267,3,5,1730610.0,3,2017-06-15,2017-06-21,7
2017,17-RR-BGD-26523,3,6,1005783.0,3,2017-07-07,2017-07-13,7
2017,17-RR-BGD-27174,3,6,2416384.0,3,2017-09-08,2017-09-08,7
2017,17-RR-BGD-27264,1,16,7001735.0,3,2017-09-18,2017-09-19,7
2017,17-RR-BGD-27808,1,16,12010342.0,3,2017-10-10,2017-10-17,7
2017,17-RR-CAF-23779,1,16,6000028.0,3,2017-01-27,2017-01-27,18
2017,17-RR-COD-24044,1,16,9611948.0,3,2017-02-22,2017-03-03,27
2017,17-RR-COD-27367,1,16,2994242.0,3,2017-09-29,2017-09-29,27
2017,17-RR-COD-27368,1,16,13958355.0,3,2017-10-04,2017-10-04,27
2017,17-RR-COG-26762,1,16,4371548.0,3,2017-08-11,2017-08-14,79
2017,17-RR-CUB-27383,3,5,7999469.0,3,2017-09-28,2017-09-29,25
2017,17-RR-DMA-27733,3,5,3011838.0,3,2017-10-10,2017-10-17,29
2017,17-RR-ETH-23877,3,8,18512690.0,3,2017-02-17,2017-02-18,36
2017,17-RR-ETH-27005,3,8,10000000.0,3,2017-08-21,2017-08-21,36
2017,17-RR-IRQ-25469,1,16,10000001.0,3,2017-05-06,2017-05-06,49
2017,17-RR-KEN-25022,3,8,10329268.0,3,2017-04-06,2017-04-11,52
2017,17-RR-LBY-28296,1,19,357812.0,3,2017-11-13,2017-11-13,58
2017,17-RR-LKA-24952,3,8,3175132.0,3,2017-03-30,2017-03-30,89
2017,17-RR-LKA-26231,3,6,4021141.0,3,2017-06-08,2017-06-13,89
2017,17-RR-MDG-25219,3,5,4999601.0,3,2017-04-11,2017-04-12,59
2017,17-RR-MMR-23929,5,22,4359153.0,3,2017-02-22,2017-02-23,67
2017,17-RR-MMR-26516,3,5,2167695.0,3,2017-06-30,2017-07-06,67
2017,17-RR-MNG-23749,3,7,1107613.0,3,2017-01-17,2017-01-17,65
2017,17-RR-MOZ-24650,3,5,2000095.0,3,2017-03-17,2017-03-30,66
2017,17-RR-NGA-26745,1,16,9889471.0,3,2017-08-03,2017-08-11,72
2017,17-RR-NPL-27147,3,6,4787881.0,3,2017-09-08,2017-09-12,69
2017,17-RR-PER-25327,3,6,5167962.0,3,2017-04-22,2017-04-26,77
2017,17-RR-PHL-26498,1,16,2477274.0,3,2017-07-11,2017-07-17,78
2017,17-RR-PRK-26770,3,8,6351013.0,3,2017-08-11,2017-08-14,26
2017,17-RR-PSE-27078,1,19,4238419.0,3,2017-08-26,2017-08-29,73
2017,17-RR-SDN-25600,1,16,10469531.0,3,2017-05-18,2017-06-01,80
2017,17-RR-SDN-26610,1,19,4987029.0,3,2017-07-25,2017-08-01,80
2017,17-RR-SOM-25392,3,8,15033541.0,3,2017-04-21,2017-05-03,87
2017,17-RR-SSD-25251,1,16,15524589.0,3,2017-04-22,2017-05-01,88
2017,17-RR-TCD-25560,1,16,3561841.0,3,2017-05-05,2017-05-08,19
2017,17-RR-VNM-28329,3,5,4213259.0,3,2017-11-28,2017-11-28,104
2017,17-RR-YEM-26002,1,19,24953107.0,3,2017-05-16,2017-05-19,105
2017,17-RR-YEM-26701,2,9,600000.0,3,2017-08-01,2017-08-01,105
2017,17-RR-ZWE-25764,3,6,1585201.0,3,2017-05-03,2017-05-09,107
2017,17-UF-AFG-27432,1,16,9996905.0,4,2017-10-05,2017-10-20,1
2017,17-UF-CAF-27399,1,16,9995626.0,4,2017-10-06,2017-10-17,18
2017,17-UF-CMR-24089,1,16,10005413.0,4,2017-03-08,2017-03-31,16
2017,17-UF-LBY-24004,1,19,5997815.0,4,2017-03-06,2017-03-30,58
2017,17-UF-MDG-23913,3,8,5960822.0,4,2017-03-03,2017-03-07,59
2017,17-UF-MLI-24179,1,19,6905824.0,4,2017-03-17,2017-03-30,61
2017,17-UF-NER-24178,1,19,10058848.0,4,2017-02-28,2017-03-17,71
2017,17-UF-NGA-23979,1,16,21997157.0,4,2017-02-22,2017-03-17,72
2017,17-UF-PRK-23994,6,27,5996745.0,4,2017-03-03,2017-03-09,26
2017,17-UF-SDN-27345,1,16,14169983.0,4,2017-09-25,2017-10-20,80
2017,17-UF-SOM-23817,3,8,17959294.0,4,2017-02-10,2017-02-22,87
2017,17-UF-TCD-27880,1,16,10994963.0,4,2017-10-26,2017-10-27,19
2017,17-UF-UGA-24077,1,16,14986704.0,4,2017-03-10,2017-03-21,97
2018,18-RR-AFG-31254,3,8,11937469.0,3,2018-08-13,2018-08-13,1
2018,18-RR-BDI-29151,1,16,2350572.0,3,2018-03-12,2018-03-16,14
2018,18-RR-BFA-30726,3,8,9015030.0,3,2018-06-05,2018-06-06,13
2018,18-RR-BRA-32278,1,16,1502535.0,3,2018-10-04,2018-10-04,12
2018,18-RR-CMR-31414,1,16,5096994.0,3,2018-08-28,2018-08-31,16
2018,18-RR-COD-28606,1,16,19981998.0,3,2018-02-02,2018-04-09,27
2018,18-RR-COD-30550,2,30,1995504.0,3,2018-05-24,2018-05-25,27
2018,18-RR-COD-31591,2,30,2808736.0,3,2018-08-13,2018-08-23,27
2018,18-RR-COD-33492,1,16,5724709.0,3,2018-12-21,2018-12-31,27
2018,18-RR-COL-30738,1,16,5929493.0,3,2018-06-29,2018-07-10,22
2018,18-RR-DJI-30969,3,5,1196791.0,3,2018-06-21,2018-06-24,28
2018,18-RR-ECU-32097,1,16,1499915.0,3,2018-09-28,2018-10-03,32
2018,18-RR-ETH-28650,1,16,9930695.0,3,2018-03-23,2018-04-02,36
2018,18-RR-ETH-30739,3,6,5343942.0,3,2018-06-18,2018-06-18,36
2018,18-RR-ETH-31283,1,16,15014257.0,3,2018-07-13,2018-07-16,36
2018,18-RR-GTM-30994,3,2,1559967.0,3,2018-07-02,2018-07-07,42
2018,18-RR-HTI-33497,3,1,3157660.0,3,2018-12-20,2018-12-24,45
2018,18-RR-IDN-32543,3,1,14425020.0,3,2018-10-09,2018-10-17,48
2018,18-RR-IND-31935,3,6,4979186.0,3,2018-09-14,2018-09-19,47
2018,18-RR-KEN-30594,3,6,4945502.0,3,2018-06-04,2018-06-06,52
2018,18-RR-LAO-32635,3,6,3509410.0,3,2018-10-15,2018-10-16,54
2018,18-RR-LBN-30469,2,10,1127942.0,3,2018-05-11,2018-05-11,55
2018,18-RR-LBY-30399,1,16,1153061.0,3,2018-05-02,2018-05-02,58
2018,18-RR-LBY-32227,2,10,2500000.0,3,2018-10-04,2018-10-04,58
2018,18-RR-MDG-33194,2,12,1000000.0,3,2018-11-16,2018-11-16,59
2018,18-RR-MLI-30933,3,8,6997663.0,3,2018-06-19,2018-06-24,61
2018,18-RR-MMR-28491,1,19,4246807.0,3,2018-01-05,2018-01-10,67
2018,18-RR-MMR-31712,3,6,2959446.0,3,2018-08-30,2018-09-07,67
2018,18-RR-MRT-28922,3,8,3975873.0,3,2018-03-20,2018-03-28,63
2018,18-RR-NER-31416,1,16,7112721.0,3,2018-07-31,2018-10-11,71
2018,18-RR-NER-32834,2,9,2274186.0,3,2018-10-22,2018-10-23,71
2018,18-RR-NGA-30426,2,12,655049.0,3,2018-05-10,2018-05-10,72
2018,18-RR-NGA-32765,2,9,2252605.0,3,2018-10-31,2018-11-01,72
2018,18-RR-NGA-33345,3,6,3959223.0,3,2018-12-10,2018-12-21,72
2018,18-RR-PER-32095,1,16,1975196.0,3,2018-09-28,2018-10-04,77
2018,18-RR-PNG-29464,3,1,9186710.0,3,2018-03-21,2018-03-23,75
2018,18-RR-PSE-28903,1,19,15005129.0,3,2018-03-09,2018-03-09,73
2018,18-RR-PSE-30459,5,22,1260080.0,3,2018-05-10,2018-05-10,73
2018,18-RR-SOM-28714,3,8,12135443.0,3,2018-04-06,2018-04-12,87
2018,18-RR-SOM-30443,3,6,5133588.0,3,2018-05-18,2018-05-22,87
2018,18-RR-TCD-29154,1,16,6765609.0,3,2018-03-20,2018-03-20,19
2018,18-RR-TCD-30657,3,8,10216729.0,3,2018-06-04,2018-06-04,19
2018,18-RR-UGA-28663,1,16,6098619.0,3,2018-02-15,2018-02-15,97
2018,18-RR-UKR-30772,1,19,5904612.0,3,2018-06-21,2018-06-28,98
2018,18-RR-VEN-33275,1,16,9202761.0,3,2018-11-15,2018-11-21,102
2018,18-RR-VZR-30453,1,16,6203340.0,3,2018-05-24,2018-05-25,103
2018,18-RR-YEM-28632,1,19,49909290.0,3,2018-02-01,2018-02-02,105
2018,18-RR-ZMB-28517,1,16,6559772.0,3,2018-01-29,2018-02-01,106
2018,18-RR-ZWE-32288,2,9,3099371.0,3,2018-10-04,2018-10-08,107
2018,18-UF-AGO-31870,1,16,2000950.0,4,2018-09-13,2018-09-18,3
2018,18-UF-BDI-31878,1,16,4999296.0,4,2018-09-21,2018-10-02,14
2018,18-UF-BGD-31909,1,16,18002515.0,4,2018-09-25,2018-10-08,7
2018,18-UF-CAF-31872,1,16,9932158.0,4,2018-09-18,2018-10-09,18
2018,18-UF-CMR-28518,1,16,9884487.0,4,2018-03-14,2018-03-23,16
2018,18-UF-COD-28519,1,16,27840104.0,4,2018-03-12,2018-03-23,27
2018,18-UF-COG-31951,1,16,3976882.0,4,2018-10-02,2018-10-10,79
2018,18-UF-ERI-28520,3,8,4994295.0,4,2018-02-19,2018-03-12,35
2018,18-UF-HTI-28521,2,9,3273173.0,4,2018-03-15,2018-03-23,45
2018,18-UF-HTI-28521,3,5,5712004.0,4,2018-03-15,2018-03-23,45
2018,18-UF-LBY-32468,1,16,8105330.0,4,2018-10-11,2018-10-23,58
2018,18-UF-MLI-28522,1,16,7999800.0,4,2018-02-28,2018-03-12,61
2018,18-UF-PAK-28523,1,19,7993805.0,4,2018-03-09,2018-03-23,74
2018,18-UF-PHL-28524,1,16,5031703.0,4,2018-03-06,2018-03-20,78
2018,18-UF-PRK-32725,6,27,10003768.0,4,2018-10-22,2018-10-23,26
2018,18-UF-RWA-31913,1,16,3000067.0,4,2018-09-25,2018-09-25,81
2018,18-UF-SDN-32210,1,19,19997876.0,4,2018-10-04,2018-10-15,80
2018,18-UF-TZA-28525,1,16,9995458.0,4,2018-02-28,2018-03-06,99
2018,18-UF-UGA-28526,1,16,16988192.0,4,2018-03-15,2018-03-23,97
2019,18-RR-COD-33492,1,16,4098875.0,3,2018-12-21,2019-01-15,27
2019,18-RR-LSO-33695,3,8,5550533.0,3,2019-01-11,2019-01-18,56
2019,19-RR-AGO-35794,3,8,6342732.0,3,2019-05-08,2019-05-20,3
2019,19-RR-BDI-33879,2,30,2384881.0,3,2019-02-01,2019-02-12,14
2019,19-RR-BFA-34491,1,16,3998647.0,3,2019-03-07,2019-03-08,13
2019,19-RR-BGD-38402,3,6,5239236.0,3,2019-08-22,2019-08-28,7
2019,19-RR-BHS-38922,3,5,1002151.0,3,2019-09-26,2019-09-26,6
2019,19-RR-COD-38519,2,30,9837589.0,3,2019-09-10,2019-09-10,27
2019,19-RR-COG-34189,1,16,2987422.0,3,2019-02-21,2019-02-26,79
2019,19-RR-COM-37104,3,5,2994184.0,3,2019-05-13,2019-05-21,23
2019,19-RR-CUB-34583,3,5,1995221.0,3,2019-03-05,2019-03-12,25
2019,19-RR-DJI-40092,3,6,1248469.0,3,2019-12-26,2019-12-31,28
2019,19-RR-ETH-37661,3,8,9998667.0,3,2019-07-01,2019-07-01,36
2019,19-RR-ETH-37959,1,16,11111092.0,3,2019-08-02,2019-08-15,36
2019,19-RR-GTM-37683,3,8,1986599.0,3,2019-07-03,2019-07-03,42
2019,19-RR-HTI-37982,3,8,5081432.0,3,2019-08-15,2019-08-21,45
2019,19-RR-HTI-39492,1,19,1054807.0,3,2019-11-13,2019-11-13,45
2019,19-RR-IRN-36632,3,6,1971476.0,3,2019-04-26,2019-04-29,50
2019,19-RR-KEN-37704,3,8,4999317.0,3,2019-07-09,2019-07-16,52
2019,19-RR-KEN-39625,3,6,3009272.0,3,2019-11-27,2019-12-04,52
2019,19-RR-LBY-36788,1,16,2000001.0,3,2019-05-02,2019-05-06,58
2019,19-RR-LBY-37490,1,16,156254.0,3,2019-05-29,2019-05-29,58
2019,19-RR-LBY-38781,1,16,1602143.0,3,2019-09-19,2019-09-19,58
2019,19-RR-LSO-39982,3,8,2299995.0,3,2019-12-31,2019-12-31,56
2019,19-RR-MMR-37457,1,16,3494397.0,3,2019-05-29,2019-06-03,67
2019,19-RR-MOZ-34221,3,8,4963658.0,3,2019-02-21,2019-02-26,66
2019,19-RR-MOZ-35492,3,5,14018121.0,3,2019-03-28,2019-04-02,66
2019,19-RR-MOZ-37184,3,5,9964907.0,3,2019-05-16,2019-05-24,66
2019,19-RR-MWI-33930,3,8,10000426.0,3,2019-01-31,2019-02-07,60
2019,19-RR-MWI-35650,3,5,3352045.0,3,2019-04-04,2019-04-11,60
2019,19-RR-NER-39319,1,16,7995737.0,3,2019-10-28,2019-10-29,71
2019,19-RR-NER-39692,5,22,949945.0,3,2019-11-29,2019-11-29,71
2019,19-RR-PAK-33969,3,8,10280648.0,3,2019-02-01,2019-02-19,74
2019,19-RR-PHL-39649,3,1,3066075.0,3,2019-11-27,2019-11-29,78
2019,19-RR-PRK-39293,3,5,5999898.0,3,2019-10-21,2019-10-22,26
2019,19-RR-RWA-33824,2,30,1798007.0,3,2019-01-21,2019-01-25,81
2019,19-RR-SDN-35023,5,35,26362821.0,3,2019-04-02,2019-04-16,80
2019,19-RR-SDN-39315,2,9,2999889.0,3,2019-10-28,2019-10-31,80
2019,19-RR-SLV-37678,3,8,1998859.0,3,2019-07-11,2019-07-11,34
2019,19-RR-SOM-34946,3,8,11946861.0,3,2019-03-26,2019-04-09,87
2019,19-RR-SOM-38014,3,8,29922589.0,3,2019-07-31,2019-08-15,87
2019,19-RR-SOM-39722,3,6,8000222.0,3,2019-12-03,2019-12-10,87
2019,19-RR-SSD-33820,2,30,2015164.0,3,2019-01-25,2019-01-25,88
2019,19-RR-SSD-34983,1,16,10917832.0,3,2019-03-26,2019-04-01,88
2019,19-RR-SSD-39576,3,6,14999837.0,3,2019-11-27,2019-12-03,88
2019,19-RR-UGA-33993,2,30,4304763.0,3,2019-02-16,2019-02-27,97
2019,19-RR-WSM-40060,2,10,2707068.0,3,2019-12-16,2019-12-18,82
2019,19-RR-YEM-33901,1,19,31666052.0,3,2019-01-25,2019-01-25,105
2019,19-RR-ZMB-39661,3,8,7988674.0,3,2019-11-29,2019-12-04,106
2019,19-RR-ZWE-34298,3,8,10050789.0,3,2019-03-05,2019-03-08,107
2019,19-RR-ZWE-35840,3,5,4055106.0,3,2019-04-08,2019-04-15,107
2019,19-UF-AFG-38544,1,16,15999997.0,4,2019-09-23,2019-09-24,1
2019,19-UF-BFA-38547,1,16,6011883.0,4,2019-09-25,2019-10-07,13
2019,19-UF-BGD-38582,1,16,10104523.0,4,2019-09-24,2019-12-31,7
2019,19-UF-CMR-35569,1,16,11295158.0,4,2019-04-26,2019-05-07,16
2019,19-UF-CMR-38557,1,16,5002518.0,4,2019-09-30,2019-10-22,16
2019,19-UF-COD-34978,6,27,31753453.0,4,2019-04-12,2019-04-30,27
2019,19-UF-COL-35000,6,27,7991845.0,4,2019-04-16,2019-04-20,22
2019,19-UF-DJI-35058,6,27,4003125.0,4,2019-04-16,2019-04-26,28
2019,19-UF-ERI-38585,3,8,2000112.0,4,2019-09-13,2019-09-24,35
2019,19-UF-HND-34980,3,8,2999924.0,4,2019-04-17,2019-04-17,46
2019,19-UF-HTI-34979,2,9,5018366.0,4,2019-04-16,2019-04-30,45
2019,19-UF-MDG-34350,6,27,4998919.0,4,2019-02-21,2019-03-12,59
2019,19-UF-MLI-38562,1,16,6000086.0,4,2019-09-16,2019-09-23,61
2019,19-UF-NER-35355,1,16,7989787.0,4,2019-04-20,2019-05-06,71
2019,19-UF-PSE-34982,1,19,6990483.0,4,2019-04-05,2019-04-20,73
2019,19-UF-PSE-34982,5,22,758000.0,4,2019-04-05,2019-04-20,73
2019,19-UF-SDN-38579,6,27,14003594.0,4,2019-09-27,2019-11-01,80
2019,19-UF-TCD-35117,6,27,10979313.0,4,2019-04-08,2019-04-11,19
2019,19-UF-TZA-35239,1,16,5989345.0,4,2019-04-25,2019-05-14,99
2019,19-UF-UGA-35202,1,16,17991573.0,4,2019-04-25,2019-05-16,97
2019,19-UF-UKR-35074,1,19,6003065.0,4,2019-04-10,2019-05-03,98
2019,19-UF-VEN-38565,1,16,10015686.0,4,2019-09-27,2019-10-03,102
2019,19-UF-VZR-38575,1,16,6000000.0,4,2019-09-25,2019-10-03,103
2020,19-RR-COG-40036,3,6,6926981.0,3,2020-01-07,2020-01-10,79
2020,19-RR-DJI-40092,3,6,1727350.0,3,2019-12-26,2020-01-07,28
2020,19-RR-LSO-39982,3,8,750002.0,3,2019-12-31,2020-01-03,56
2020,19-RR-NAM-40495,3,8,3000029.0,3,2020-01-15,2020-01-22,68
2020,19-UF-BGD-38582,1,16,4890052.0,4,2019-09-24,2020-08-28,7
2020,20-RR-AFG-46479,1,33,15000000.0,3,2020-12-31,2020-12-31,1
2020,20-RR-AGO-40795,3,8,3501693.0,3,2020-03-02,2020-03-06,3
2020,20-RR-BFA-41333,1,16,10005433.0,3,2020-03-19,2020-03-20,13
2020,20-RR-BFA-46439,1,16,6000000.0,3,2020-12-31,2020-12-31,13
2020,20-RR-BGD-43537,3,5,5012069.0,3,2020-06-17,2020-06-22,7
2020,20-RR-BGD-44022,3,6,5189062.0,3,2020-07-06,2020-07-06,7
2020,20-RR-CAF-46567,1,16,1000994.0,3,2020-12-30,2020-12-30,18
2020,20-RR-CMR-40714,1,16,8016257.0,3,2020-02-07,2020-02-13,16
2020,20-RR-CMR-40714,2,9,700733.0,3,2020-02-07,2020-02-13,16
2020,20-RR-COD-42346,2,30,39947117.0,3,2020-05-21,2020-05-28,27
2020,20-RR-EAF-40783,3,13,10000000.0,3,2020-02-03,2020-02-03,31
2020,20-RR-EAF-46560,3,13,1500000.0,3,2020-12-31,2020-12-31,31
2020,20-RR-ETH-44584,2,9,8000000.0,3,2020-08-26,2020-09-04,36
2020,20-RR-ETH-46276,1,19,13011169.0,3,2020-12-24,2020-12-31,36
2020,20-RR-ETH-46461,3,8,13213485.0,3,2020-12-24,2020-12-31,36
2020,20-RR-FJI-42874,3,5,1002748.0,3,2020-06-05,2020-06-10,37
2020,20-RR-GLB-41473,2,31,15000000.0,3,2020-03-11,2020-03-12,41
2020,20-RR-GLB-42285,2,31,80000024.0,3,2020-04-02,2020-04-14,41
2020,20-RR-GLB-43879,2,31,25074550.0,3,2020-06-25,2020-06-25,41
2020,20-RR-GTM-46209,3,5,2522190.0,3,2020-12-15,2020-12-18,42
2020,20-RR-HND-45959,3,5,3901926.0,3,2020-12-09,2020-12-11,46
2020,20-RR-KEN-43346,3,6,3006018.0,3,2020-06-02,2020-06-02,52
2020,20-RR-LBN-44565,1,19,5999480.0,3,2020-08-18,2020-08-18,55
2020,20-RR-MDG-44710,3,8,3999919.0,3,2020-09-11,2020-09-14,59
2020,20-RR-MLI-41516,1,33,6999805.0,3,2020-03-19,2020-03-20,61
2020,20-RR-MOZ-42470,1,33,6776584.0,3,2020-04-23,2020-04-24,66
2020,20-RR-MOZ-42470,2,9,226495.0,3,2020-04-23,2020-04-24,66
2020,20-RR-NER-42550,1,16,6001054.0,3,2020-05-01,2020-05-14,71
2020,20-RR-NER-45057,3,6,5019416.0,3,2020-10-02,2020-10-08,71
2020,20-RR-NIC-46275,3,5,2000000.0,3,2020-12-24,2020-12-30,70
2020,20-RR-PAK-41273,3,5,3000016.0,3,2020-04-08,2020-04-14,74
2020,20-RR-PAK-45179,3,6,2999886.0,3,2020-10-23,2020-10-27,74
2020,20-RR-PHL-45955,3,5,3113674.0,3,2020-11-25,2020-11-25,78
