ApprovedDate,PooledFundName,FundType,Budget
,80,2,731157.99
,80,2,593219.98
,49,2,551999.09
,49,2,897612.82
,49,2,405367.23
,49,2,1000000.24
,49,2,470000.15
,80,2,700002.21
,36,2,500000.14
,27,2,1466441.54
,27,2,199999.4
,67,2,248173.21
,67,2,352486.63
,18,2,300000.0
,72,2,742918.08
,73,2,698181.21
,73,2,700000.0
,73,2,144185.03
,73,2,1979712.8
,87,2,2596956.6799999997
,73,2,246956.0
,108,2,324785.66
,108,2,668575.59
,36,2,170682.43
,36,2,1107361.83
,36,2,1950305.73
,36,2,500000.0
,36,2,200000.0
,36,2,290000.0
,36,2,290000.6
,36,2,873663.59
,36,2,499550.15
,36,2,209987.5
,36,2,890617.62
,55,2,189039.04
,36,2,300001.86
,87,2,1000006.52
,36,2,500000.0
,36,2,1775030.81
,18,2,250000.26
,18,2,484881.2
,80,2,494557.67
,27,2,698886.27
03-2012,87,2,227906.0
03-2014,36,2,187529.83
03-2014,1,2,876510.73
03-2016,80,2,333635.42
03-2016,80,2,365323.68
03-2018,51,2,306001.81
03-2018,73,2,300000.18
03-2018,51,2,400000.0
03-2018,91,2,1268468.95
03-2019,80,2,655245.4
03-2019,80,2,465644.1
03-2019,67,2,1050662.74
03-2020,108,2,149725.64
03-2020,108,2,424840.56
03-2020,108,2,1024250.57
03-2020,108,2,700692.09
03-2020,108,2,774955.31
03-2020,108,2,589099.09
03-2020,108,2,396879.86
03-2020,108,2,464000.0
03-2020,108,2,271814.78
03-2020,108,2,390311.93
03-2020,88,2,300000.5
03-2020,88,2,288518.9
03-2020,88,2,340001.06
03-2020,88,2,1200000.0
,87,2,3269999.0
,87,2,669841.0
,74,2,151950.85
,74,2,135155.08
,74,2,129839.15
,80,2,130241.26
,51,2,292361.41
,51,2,286225.54
,51,2,248902.72
,36,2,428516.22
,36,2,265000.0
,36,2,1051109.06
,36,2,504048.01
,36,2,455420.82
,36,2,399999.92
,36,2,550000.0
,36,2,738207.55
,72,2,950634.74
,80,2,1407855.44
,80,2,836485.39
,67,2,449838.56
,36,2,76984.68
,105,2,498919.58
,73,2,249631.0
,74,2,224899.83
,74,2,149982.27
,74,2,250000.7
,74,2,170089.57
,72,2,1336804.5
,72,2,533483.81
,72,2,499294.1
,72,2,2034343.98
,72,2,350874.4
,80,2,580000.9
,72,2,499315.5
,72,2,300000.0
,72,2,400945.85
,72,2,306000.0
,72,2,1100000.0
,73,2,257749.25
,80,2,1830762.56
,80,2,506709.68
,80,2,230027.71
04-2011,87,2,262925.0
04-2014,87,2,285691.61
04-2014,87,2,453316.2
04-2017,80,2,92320.76
04-2018,18,2,299999.57
04-2020,1,2,256324.21
04-2020,108,2,721254.9
04-2020,108,2,799354.34
04-2020,108,2,640894.69
04-2020,108,2,197792.71
04-2020,108,2,446466.23
04-2020,108,2,637965.64
04-2020,108,2,1108281.39
04-2020,108,2,742210.59
04-2020,108,2,347012.77
04-2020,108,2,690997.87
04-2020,108,2,662675.16
04-2020,108,2,240188.12
04-2020,108,2,494404.2
04-2020,108,2,349547.6
04-2020,108,2,431100.39
04-2020,108,2,906237.69
04-2020,108,2,636163.44
04-2020,108,2,791717.85
05-2011,87,2,249707.0
05-2014,87,2,479574.0
05-2017,73,2,140820.54
05-2018,18,2,340000.0
05-2018,18,2,50000.0
05-2018,18,2,181691.48
05-2019,108,2,7282443.86
05-2019,36,2,400000.0
05-2019,36,2,183300.63
05-2019,36,2,450000.0
05-2019,36,2,200000.0
05-2019,36,2,299732.88
05-2019,36,2,499985.89
05-2019,36,2,280000.28
05-2021,1,2,350004.16
06-2015,105,2,807205.59
06-2015,36,2,1501023.08
06-2015,87,2,299978.72
06-2017,49,2,57662.14
06-2017,49,2,459328.53
06-2017,55,2,104432.0
06-2017,73,2,99542.1
06-2017,73,2,249788.15
06-2017,67,2,999980.87
06-2021,1,2,350914.85
06-2021,1,2,257197.01
06-2021,1,2,499999.96
06-2021,1,2,699580.09
06-2021,1,2,475588.23
06-2021,1,2,436282.52
06-2021,1,2,400000.41
06-2021,1,2,695088.7
06-2021,1,2,699046.33
06-2021,1,2,300151.2
06-2021,1,2,400491.03
07-2014,36,2,214948.87
07-2014,87,2,298219.28
07-2014,87,2,374781.38
07-2014,1,2,462213.25
07-2016,105,2,350222.77
07-2016,105,2,450036.65
07-2016,105,2,450175.93
07-2016,105,2,239999.77
07-2016,105,2,140000.0
07-2016,105,2,429790.11
07-2016,105,2,320090.66
07-2016,105,2,1119858.79
07-2016,105,2,700042.15
07-2016,73,2,249042.5
07-2016,73,2,429765.03
07-2016,74,2,249930.6
07-2016,74,2,249930.6
07-2016,74,2,130010.35
07-2016,51,2,399978.28
07-2016,51,2,400000.0
07-2016,87,2,247855.57
07-2017,105,2,1980885.65
07-2017,105,2,750032.28
07-2017,36,2,249999.57
07-2017,105,2,849999.44
07-2017,36,2,195293.19
07-2017,73,2,362051.34
07-2017,105,2,999236.65
07-2017,105,2,750593.6
07-2017,105,2,2000000.02
07-2017,105,2,1044213.0
07-2017,105,2,2399999.61
07-2017,87,2,313466.15
07-2017,87,2,393428.87
07-2017,87,2,986281.21
07-2017,87,2,326221.71
07-2017,87,2,316899.76
07-2017,108,2,630900.52
07-2017,105,2,749998.63
07-2017,105,2,2000000.0
07-2017,105,2,2200001.64
07-2017,105,2,1000058.38
07-2017,105,2,2439768.82
07-2017,55,2,158025.0
07-2017,55,2,99799.97
07-2017,55,2,271983.3
07-2017,105,2,1986098.48
07-2020,108,2,399627.88
07-2020,108,2,342588.58
07-2020,108,2,469291.26
07-2020,36,2,880000.04
07-2020,80,2,499999.64
07-2020,80,2,500000.0
07-2020,80,2,798530.0
07-2020,80,2,246740.77
07-2020,80,2,500000.0
07-2020,80,2,500000.01
07-2020,80,2,499966.06
07-2020,80,2,500000.04
07-2020,80,2,500000.0
08-2014,87,2,800000.34
08-2014,87,2,400000.0
08-2014,87,2,206884.84
08-2014,1,2,575053.67
08-2014,1,2,574336.15
08-2018,80,2,658004.77
08-2019,51,2,299991.52
08-2019,51,2,300000.0
08-2019,51,2,350000.0
08-2019,51,2,326704.34
08-2019,51,2,300000.0
08-2019,51,2,385953.89
08-2019,51,2,299959.8
08-2019,108,2,1888593.1
08-2019,108,2,526987.84
08-2020,108,2,7304838.32
08-2020,108,2,6041037.61
08-2020,108,2,603199.05
08-2020,108,2,120000.2
08-2020,88,2,1744358.99
08-2020,88,2,1500000.09
08-2020,88,2,400000.81
08-2020,88,2,2224420.21
08-2020,108,2,486952.19
08-2020,108,2,707131.84
08-2020,108,2,1601351.49
08-2020,108,2,245964.11
08-2020,108,2,599979.17
08-2020,108,2,622482.83
08-2020,108,2,1049391.52
08-2020,108,2,289306.6
09-2014,87,2,249994.01
09-2014,87,2,689015.42
09-2014,87,2,801086.24
09-2018,87,2,671193.49
09-2018,87,2,205258.1
09-2018,105,2,699994.24
09-2018,105,2,699049.29
09-2018,105,2,497755.95
09-2018,105,2,2546600.0
09-2018,105,2,1999998.56
09-2018,105,2,1182251.29
09-2018,105,2,499955.36
09-2018,73,2,979653.59
09-2018,73,2,500000.0
09-2018,51,2,397740.08
09-2018,51,2,370998.21
09-2019,74,2,350211.9
09-2019,36,2,653998.28
09-2019,36,2,236143.65
09-2019,36,2,635504.78
09-2019,36,2,565515.0
09-2019,36,2,200001.5
09-2019,36,2,349947.0
09-2019,36,2,789901.49
09-2019,36,2,205644.41
09-2020,108,2,542031.71
09-2020,80,2,250000.0
09-2020,80,2,783655.16
09-2020,80,2,899999.38
09-2020,108,2,1700792.98
09-2020,108,2,1199135.73
09-2020,108,2,639865.89
09-2020,108,2,767621.79
09-2021,36,2,190036.62
09-2021,36,2,365000.24
09-2021,18,2,200000.01
09-2021,18,2,339993.07
09-2021,18,2,320000.0
09-2021,73,2,649999.32
09-2021,73,2,499962.03
09-2021,18,2,150000.0
09-2021,18,2,350000.0
09-2021,18,2,117600.0
09-2021,36,2,270229.45
09-2021,36,2,719996.58
09-2021,36,2,239785.48
01-2011,87,2,500000.0
01-2016,18,2,830183.29
01-2016,105,2,600073.03
01-2016,74,2,193167.1
01-2016,18,2,510244.08
01-2016,1,2,395589.7
01-2016,18,2,355000.32
01-2016,1,2,276876.34
01-2016,1,2,465728.41
01-2016,1,2,241540.52
01-2016,1,2,371959.27
01-2016,1,2,214553.19
01-2016,1,2,1372921.28
01-2016,1,2,467108.74
01-2016,1,2,295025.9
01-2016,1,2,621979.79
01-2016,1,2,578567.06
01-2016,1,2,425756.77
01-2016,1,2,542344.8
01-2016,18,2,185999.64
01-2017,18,2,600000.36
01-2017,72,2,680517.44
01-2017,72,2,217205.33
01-2017,72,2,729970.47
01-2017,72,2,1387827.0
01-2017,18,2,187961.55
01-2017,18,2,250000.15
01-2017,18,2,120000.07
01-2017,18,2,580000.38
01-2017,18,2,549994.23
01-2017,18,2,50000.0
01-2017,18,2,450000.0
01-2017,18,2,49998.96
01-2017,18,2,600000.01
01-2017,18,2,390000.0
01-2018,18,2,348722.74
01-2018,49,2,383434.5
10-2010,87,2,1401105.0
10-2011,87,2,499995.0
10-2015,36,2,336792.0
10-2015,105,2,117960.55
10-2015,80,2,198018.91
10-2015,80,2,497207.93000000005
10-2016,87,2,134422.07
10-2018,36,2,1014750.55
10-2018,36,2,369909.14
10-2021,18,2,849999.17
10-2021,36,2,822731.88
10-2021,36,2,265705.83
10-2021,36,2,480999.81
10-2021,36,2,329999.97
10-2021,36,2,551074.5
10-2021,105,2,1543215.95
10-2021,67,2,257060.6
10-2021,73,2,539594.21
10-2021,73,2,301247.8
10-2021,73,2,220449.97
10-2021,73,2,224000.22
10-2021,51,2,304665.36
11-2016,49,2,399887.25
11-2017,67,2,200653.79
11-2017,91,2,216880.74
11-2017,91,2,299826.84
11-2017,91,2,238043.97
11-2020,98,2,176662.57
11-2021,55,2,968877.53
11-2021,55,2,525655.56
11-2021,55,2,726147.36
11-2021,55,2,778037.45
11-2021,55,2,997237.26
11-2021,72,2,836464.72
12-2012,87,2,393758.0
12-2015,74,2,199990.49
12-2015,74,2,199998.03
12-2016,27,2,1995669.12
12-2016,105,2,360000.64
12-2020,18,2,60000.0
12-2020,18,2,300000.85
12-2020,18,2,150000.31
12-2020,18,2,250000.0
12-2020,18,2,284612.82
12-2020,18,2,200000.0
12-2020,18,2,200000.0
12-2020,18,2,100000.01
12-2021,67,2,1015579.73
12-2021,67,2,420805.59
12-2021,67,2,415916.98
12-2021,73,2,299906.6
12-2021,105,2,3861940.51
12-2021,55,2,878487.33
12-2021,55,2,439667.28
12-2021,55,2,932993.25
12-2021,67,2,500232.27
12-2021,67,2,825001.12
12-2021,67,2,379794.04
,87,2,220330.36
,80,2,370001.06
,36,2,1198242.29
,36,2,106800.64
,105,2,1787873.73
,74,2,499999.29
,108,2,349999.96
,108,2,546659.92
,105,2,455350.36
,36,2,300001.03
,80,2,300003.5
,18,2,386864.0
,18,2,51824.34
,18,2,259988.61
,49,2,200000.0
,49,2,893499.74
,49,2,1179491.43
,18,2,205787.0
,18,2,460000.0
,18,2,200000.0
,18,2,168500.0
,36,2,170986.0
,36,2,500000.4
,36,2,500000.2
,49,2,675000.0
,87,2,6080488.0
,87,2,300000.0
,74,2,60000.25
,73,2,164814.9
,73,2,249952.0
,108,2,465246.7
,108,2,716894.65
,87,2,400000.0
,87,2,249921.91
,87,2,300000.0
,87,2,250000.0
,87,2,406870.18
,87,2,456951.95
,87,2,399408.0
,87,2,290898.44
,87,2,199917.73
,87,2,500001.22
,87,2,800000.77
,1,2,4420070.68
,1,2,520825.71
,1,2,534400.8
,1,2,578660.72
,1,2,531736.18
,1,2,553480.26
,1,2,713092.53
,1,2,783207.29
,1,2,958000.13
,1,2,299928.6
,1,2,992913.12
,1,2,619791.42
,1,2,1270519.6
,1,2,844394.58
,1,2,643391.0
,1,2,701200.75
,36,2,2399720.14
,36,2,874753.36
,18,2,120000.01
,18,2,200000.0
,18,2,250000.0
,18,2,170000.0
,18,2,734000.0
,87,2,679994.63
,49,2,126627.6
,108,2,715069.82
,108,2,380001.67
,108,2,561862.18
,108,2,399730.6
,36,2,574707.46
,36,2,400000.08
,36,2,125317.84
,36,2,300013.07
,36,2,400000.03
,36,2,495430.5
,36,2,568752.99
,87,2,250000.0
,87,2,773138.5
,108,2,2446152.4
,36,2,1045694.95
,55,2,254435.92
,73,2,384390.82
,73,2,497270.2
,88,2,120000.5
,88,2,99999.9
,80,2,559999.92
,74,2,500000.45
,36,2,369687.17
,36,2,600057.2
,36,2,1215619.51
,36,2,699946.93
,36,2,438600.27
,87,2,299071.85
,87,2,199925.15
,87,2,250000.0
,87,2,499633.36
,1,2,1240000.03
,1,2,1465350.0
,1,2,398772.42
,55,2,400001.96
,87,2,806077.0
,51,2,250037.56
,73,2,249999.98
,88,2,105000.0
,88,2,139185.6
,88,2,302507.51
,88,2,90000.01
,18,2,653995.77
,88,2,50000.12
,88,2,99999.9
,88,2,178390.0
,88,2,224999.6
,88,2,224000.01
,88,2,450000.38
,88,2,89903.9
,88,2,150000.09
,88,2,345000.1
,88,2,583118.33
,88,2,144599.8
,36,2,375000.0
,108,2,377925.39
,27,2,1143518.08
,27,2,911585.52
,27,2,200000.85
,27,2,210000.0
,27,2,1159087.29
,27,2,480000.4
,27,2,100000.06
,27,2,200000.55
,36,2,510795.52
,108,2,565201.39
,108,2,677654.22
,108,2,233237.73
,36,2,336834.93
,36,2,198417.66
,27,2,700000.0
,27,2,393197.18
,36,2,515181.91
,36,2,900002.62
,73,2,299921.0
,73,2,238064.03
,73,2,999999.75
,73,2,1000000.0
,105,2,222340.65
,105,2,396231.33
,105,2,799998.9
,105,2,599999.0
,105,2,399995.85
,105,2,239621.15
,105,2,350000.0
,105,2,597327.5
,105,2,536069.64
,105,2,698662.92
,105,2,283761.06
,105,2,596379.27
,105,2,996818.0
,105,2,292772.65
,105,2,432489.52
,80,2,2507734.2
,18,2,150000.0
,18,2,420000.36
,108,2,500000.0
,18,2,199999.71
,87,2,37146.12
,88,2,300000.0
,88,2,150000.0
,88,2,154851.0
,88,2,90000.0
,88,2,320000.0
,88,2,138614.22
,88,2,81972.7
,88,2,100000.06
,88,2,84000.0
,88,2,299998.58
,88,2,209997.09
,88,2,100000.0
,88,2,310000.01
,18,2,368000.0
,88,2,99960.04
,88,2,217999.98
,88,2,100000.0
,88,2,74999.99
,67,2,250101.24
,18,2,456076.59
,18,2,60000.0
,18,2,299995.9
,18,2,50000.0
,87,2,1299742.73
,91,2,375018.95
,91,2,559995.2
,91,2,899886.48
,91,2,731784.17
,91,2,249970.47
,91,2,262307.09
,91,2,600000.0
,91,2,536000.0
,67,2,361914.11
,67,2,800000.02
,55,2,592218.51
,105,2,1277936.96
,105,2,1600000.28
,87,2,150786.65
,87,2,199999.98
,18,2,1495204.09
,88,2,50000.0
,88,2,205996.4
,88,2,300015.04
,88,2,200000.0
,18,2,250000.0
,67,2,198396.08
,49,2,1499998.98
,74,2,245366.65
,74,2,250000.15
,74,2,249028.03
02-2016,105,2,890000.0
02-2016,73,2,248998.8
02-2016,36,2,200000.05
02-2016,36,2,500000.0
02-2016,1,2,709436.36
02-2016,1,2,354012.71
02-2016,1,2,436831.65
02-2016,1,2,675672.24
02-2016,1,2,595705.38
02-2016,73,2,90935.35
02-2016,1,2,987542.78
02-2016,49,2,1650207.03
02-2017,72,2,476127.58
02-2017,72,2,1426037.65
02-2017,51,2,149877.95
02-2017,91,2,399891.1
02-2017,72,2,249756.49
02-2018,36,2,149718.42
02-2018,36,2,400000.0
02-2018,36,2,254601.02
02-2018,36,2,307609.49
02-2018,36,2,187569.4
02-2018,36,2,291387.94
02-2018,36,2,216876.36
02-2018,72,2,185000.0
02-2018,72,2,300781.96
02-2018,72,2,522398.4
02-2018,72,2,500653.11
02-2018,72,2,603935.77
02-2018,72,2,601658.84
02-2018,72,2,991306.74
02-2021,27,2,1034997.89
02-2021,18,2,509704.08
02-2021,18,2,360000.0
02-2021,67,2,679201.13
02-2021,67,2,286004.23
02-2021,49,2,950000.06
02-2021,49,2,4050000.0
02-2021,49,2,1300000.65
,87,2,3406305.0
,36,2,733980.44
,67,2,281000.0
,73,2,2803034.9
,74,2,249295.23
,74,2,248320.25
,51,2,225843.47
,108,2,1076118.07
,108,2,383629.33
,51,2,400000.0
,36,2,260000.55
,36,2,323495.59
,73,2,249989.04
,55,2,780022.51
,55,2,296282.44
,55,2,172269.45
,91,2,404587.59
,51,2,346420.2
,73,2,197272.88
,73,2,360000.0
,73,2,262651.85
,51,2,350000.0
,87,2,1978281.92
,88,2,77984.81
,88,2,250000.36
,88,2,50003.24
,88,2,50000.16
,88,2,200009.75
,88,2,249596.55
,55,2,159087.6
,88,2,850000.0
,91,2,299707.0
,1,2,850000.0
,1,2,399122.84
,87,2,199198.38
,18,2,166000.0
,27,2,500000.3
,88,2,1632615.37
,88,2,2499946.87
,87,2,3088854.0
,87,2,271887.0
,22,2,198107.61
,88,2,276000.12
,55,2,535680.34
,55,2,354761.7
,108,2,1886440.28
,55,2,252219.33
,36,2,567900.85
,36,2,1196699.66
,36,2,599761.79
,36,2,299998.95
,80,2,99993.37
,88,2,374643.05
,88,2,202113.37
,88,2,198956.23
,108,2,650431.6
,18,2,500118.0
,74,2,499990.67
,74,2,499998.0
,36,2,422460.75
,87,2,350063.89
,74,2,235000.06
,74,2,233293.5
,74,2,249837.51
,74,2,320000.05
,49,2,1354922.37
,105,2,1505000.0
,105,2,140102.38
,105,2,300000.0
,105,2,300000.6
,105,2,299400.98
,105,2,250208.8
,105,2,298194.02
,91,2,779617.86
,91,2,1499999.77
,91,2,800000.0
,91,2,249988.38
,55,2,761844.09
,91,2,950000.0
,36,2,1000195.1
,88,2,917089.66
,27,2,374994.3
,36,2,486017.01
,36,2,560936.44
,80,2,120171.7
,80,2,264960.89
,74,2,149521.8
,74,2,132265.75
,74,2,197634.56
,80,2,218782.9
,80,2,152342.32
,87,2,300000.0
,88,2,622266.86
,88,2,128530.27
,18,2,120000.0
,18,2,399999.99
,18,2,250000.01
,18,2,120000.0
,18,2,349999.87
,18,2,549998.84
,18,2,367847.01
,88,2,284999.85
,88,2,167279.52
,88,2,230000.01
,88,2,150000.05
,88,2,248000.02
,88,2,673704.01
,55,2,125692.9
,55,2,110686.91
,55,2,352407.83
,55,2,187070.24
,55,2,154395.7
,18,2,120000.0
,36,2,250149.7
,36,2,600190.36
,55,2,29997.88
,55,2,260480.8
,55,2,456405.83
,55,2,429189.7
,55,2,239159.64
,67,2,296028.47
,74,2,293796.91
,67,2,338775.0
,55,2,723728.88
,55,2,1331150.62
,55,2,536565.08
,36,2,1089368.1800000002
,73,2,250000.15
,74,2,500000.0
,88,2,319245.2
,49,2,800000.0
,55,2,657982.59
,105,2,749999.92
,105,2,420003.25
,105,2,298575.88
,105,2,485917.82
,105,2,248890.35
,105,2,1499821.35
,105,2,499641.55
,105,2,2100000.0
,87,2,221361.0
,74,2,200000.12
,74,2,199995.06
,80,2,499975.4
,98,2,376188.75
,105,2,799700.88
,105,2,473727.18
,105,2,414807.53
,105,2,554473.27
,105,2,297125.65
,105,2,750174.2
,105,2,2109069.26
,105,2,3373126.46
,105,2,519430.43
,91,2,368352.85
,91,2,700000.0
,91,2,320008.52
,91,2,599727.19
,91,2,718147.05
,91,2,543015.48
,91,2,265158.01
,91,2,625000.0
,91,2,520089.35
,36,2,2000000.31
,73,2,438378.24
,73,2,343761.85
,73,2,293271.69
,73,2,799731.89
,73,2,496944.38
,74,2,499157.14
,73,2,108138.69
,73,2,249792.84
,49,2,150000.09
,18,2,403041.18
,18,2,1607132.53
,49,2,173340.0
,88,2,2347777.0
,87,2,380154.42
,87,2,901591.5700000001
,18,2,280374.24
,18,2,500546.0
,18,2,415094.0
,18,2,160000.0
,18,2,560638.64
,18,2,625037.0
,18,2,654173.39
,18,2,300000.03
,18,2,403905.73
,18,2,510069.0
,18,2,540000.11
,18,2,149999.56
,18,2,250000.59
,18,2,560869.39
,18,2,467257.17
,51,2,397590.39
,51,2,262990.32
,18,2,1000000.01
,18,2,233002.14
,88,2,230999.65
,55,2,324196.63
,74,2,500000.09
,87,2,280424.53
,91,2,223298.3
,91,2,159103.65
,87,2,499336.9
,87,2,441875.78
,67,2,127021.84
,80,2,922072.5
,87,2,664466.0
,36,2,300000.02
,18,2,240000.0
,87,2,1305370.17
,18,2,600000.36
,18,2,142611.21
,67,2,750377.73
,108,2,693528.26
,36,2,3975115.91
03-2011,87,2,499278.0
03-2014,87,2,146250.81
03-2016,27,2,2178423.0
03-2016,105,2,2180003.09
03-2018,73,2,908224.28
03-2021,73,2,401247.54
03-2021,73,2,777812.0
03-2021,73,2,347000.0
03-2021,73,2,194255.85
03-2021,73,2,327292.84
03-2021,67,2,500000.0
03-2021,67,2,755714.25
03-2021,67,2,1000000.0
,87,2,969749.0
,88,2,231000.0
,88,2,1400090.0
,88,2,5108644.69
,67,2,222487.03
,1,2,874414.73
,108,2,522852.72
,108,2,548924.08
,27,2,251628.69
,27,2,650000.11
,27,2,349993.79
,27,2,899999.47
,55,2,650317.21
,91,2,699999.91
,91,2,959999.72
,91,2,548173.84
,91,2,799950.37
,91,2,1000000.0
,91,2,624312.45
,91,2,500000.57
,87,2,1131613.0
,87,2,150000.0
,55,2,149859.92
,55,2,96565.68
,51,2,400000.0
,67,2,1200000.0
,67,2,340576.17
,88,2,268956.0
,88,2,750000.11
,88,2,408293.81
,88,2,499574.08
,88,2,299999.94
,88,2,292578.0
,88,2,499999.91
,88,2,1429433.32
,88,2,3829049.82
04-2010,87,2,945550.0
04-2014,22,2,249995.94
04-2014,87,2,258617.0
04-2016,105,2,1300000.0
04-2016,105,2,419999.95
04-2016,105,2,2440000.57
04-2016,105,2,738317.46
04-2016,87,2,300032.92
04-2016,87,2,300000.0
04-2016,87,2,169917.2
04-2016,87,2,150000.04
04-2020,91,2,438983.55
04-2020,49,2,270000.22
04-2020,18,2,351970.08
04-2021,87,2,79999.99
04-2021,49,2,343258.7
04-2021,49,2,825000.0
05-2013,87,2,1772979.0
05-2015,73,2,249757.8
05-2016,105,2,999936.01
05-2016,105,2,492200.0
05-2016,105,2,1720000.0
05-2016,105,2,927899.72
05-2016,105,2,878053.07
05-2019,36,2,765125.0
05-2019,80,2,200016.1
05-2020,49,2,699808.08
05-2020,49,2,3000000.0
05-2020,98,2,182929.29
05-2020,108,2,2638353.82
05-2021,72,2,751471.9
05-2021,36,2,449999.2
06-2014,87,2,489621.3
06-2014,73,2,363960.0
06-2015,36,2,1436283.08
06-2015,18,2,243004.49
06-2017,80,2,449896.48
06-2018,72,2,478031.06
06-2018,36,2,420474.22
06-2018,105,2,1688582.41
06-2018,105,2,499994.95
06-2020,18,2,769333.96
06-2021,51,2,300000.0
06-2021,51,2,299983.26
06-2021,80,2,499096.79
06-2021,80,2,2700004.28
07-2010,87,2,1112770.0
07-2012,87,2,372620.0
07-2015,73,2,247500.0
07-2017,36,2,8001088.32
07-2017,80,2,199938.02
07-2018,105,2,1146355.09
07-2018,105,2,1850072.8
07-2018,36,2,74115.5
07-2018,108,2,333000.0
07-2020,36,2,450000.0
07-2021,67,2,407916.5
07-2021,67,2,359605.26
07-2021,67,2,558792.59
07-2021,67,2,255651.84
07-2021,1,2,592797.12
07-2021,73,2,347654.45
07-2021,73,2,651469.86
07-2021,73,2,499442.73
07-2021,73,2,651614.11
08-2011,87,2,1000000.0
08-2017,51,2,216640.23
08-2017,91,2,299999.98
08-2017,91,2,149981.9
08-2017,91,2,214009.24
08-2017,91,2,498470.64
08-2017,91,2,299707.0
08-2017,91,2,732500.64
08-2017,80,2,450000.0
08-2018,36,2,400004.52
08-2018,36,2,399596.46
08-2019,27,2,2000000.0
08-2019,87,2,120000.01
08-2019,55,2,190952.2
08-2019,36,2,612532.66
08-2019,55,2,274701.44
08-2019,55,2,529840.07
08-2019,55,2,517406.03
08-2019,36,2,499999.97
08-2019,36,2,292810.15
08-2019,36,2,576424.98
08-2019,55,2,691588.84
08-2019,36,2,200000.01
08-2019,36,2,499644.01
08-2019,36,2,473380.6
08-2019,36,2,154156.85
08-2019,55,2,241661.64
08-2019,36,2,1107518.75
08-2019,55,2,630943.69
08-2019,55,2,265000.0
08-2019,55,2,495588.12
08-2019,55,2,294721.87
09-2010,87,2,594056.0
09-2016,87,2,300000.08
09-2016,87,2,1000000.0
09-2016,73,2,246795.5
09-2016,49,2,399986.8
09-2016,87,2,197341.68
09-2016,91,2,299600.0
09-2016,91,2,399993.0
09-2017,18,2,400000.0
09-2017,72,2,640741.68
09-2017,80,2,399971.22
09-2017,74,2,299285.38
09-2017,74,2,500000.0
09-2017,74,2,499998.16
09-2017,74,2,499443.9
09-2018,36,2,342143.34
09-2019,27,2,1998024.55
09-2019,27,2,2000000.0
09-2019,27,2,1999999.87
09-2019,27,2,2000000.03
09-2019,49,2,338000.0
09-2019,55,2,64544.97
09-2021,1,2,398394.71
09-2021,55,2,898061.36
09-2021,55,2,257405.66
09-2021,55,2,292560.16
09-2021,55,2,994478.8
01-2013,87,2,410000.0
01-2015,87,2,299448.34
01-2015,87,2,248544.29
01-2015,87,2,253977.11
01-2015,87,2,292632.12
01-2015,55,2,148698.1
01-2016,74,2,125010.24
01-2017,88,2,179972.0
01-2018,1,2,5330878.63
01-2020,51,2,250366.09
01-2020,51,2,300000.0
01-2020,72,2,250000.8
01-2020,72,2,404000.0
01-2020,72,2,460000.0
10-2014,105,2,348283.96
10-2014,73,2,478391.55
10-2015,49,2,500011.0
10-2018,88,2,100002.7
10-2018,88,2,130000.72
10-2018,88,2,175000.86
10-2018,88,2,218622.4
10-2018,88,2,100002.2
10-2018,88,2,94000.0
10-2018,88,2,175649.0
10-2018,88,2,100000.0
10-2018,88,2,100000.0
10-2018,88,2,249991.59
10-2018,88,2,299204.1
10-2018,88,2,159873.73
10-2018,1,2,998413.69
10-2018,1,2,987500.0
10-2018,1,2,449976.28
10-2018,1,2,334360.53
10-2018,1,2,1493007.58
10-2018,1,2,823000.0
10-2018,1,2,553650.19
10-2018,1,2,302430.15
10-2018,1,2,410216.6
10-2018,1,2,370996.85
10-2018,1,2,369429.88
10-2018,1,2,1275000.42
10-2018,51,2,399997.03
10-2018,1,2,1000000.0
10-2019,88,2,100634.25
10-2019,88,2,136674.3
10-2019,88,2,160999.69
10-2019,88,2,134959.1
10-2020,27,2,700000.0
10-2020,55,2,1175262.03
10-2021,91,2,500001.11
10-2021,36,2,329999.78
10-2021,36,2,1200000.0
10-2021,36,2,2589231.1
10-2021,36,2,98999.72
10-2021,36,2,342234.88
10-2021,88,2,649989.74
10-2021,27,2,759524.09
11-2013,74,2,62188.0
11-2013,73,2,204798.0
11-2013,87,2,1306430.0
11-2014,73,2,247999.25
11-2015,49,2,423019.02
11-2015,49,2,499625.8
11-2015,49,2,299610.7
11-2015,49,2,497999.4
11-2017,73,2,510159.42
11-2017,18,2,550000.0
11-2017,108,2,482932.23
11-2017,108,2,1200000.39
11-2018,88,2,361400.0
11-2018,88,2,121881.56
11-2018,88,2,279964.0
11-2018,88,2,271546.31
11-2018,88,2,100000.1
11-2018,88,2,275000.0
11-2018,88,2,148077.3
11-2018,88,2,260056.78
11-2018,88,2,100000.0
11-2018,88,2,438789.35
11-2018,88,2,100000.0
11-2018,88,2,700215.39
11-2018,88,2,105020.5
11-2018,88,2,100000.06
11-2018,88,2,270000.01
11-2018,88,2,300000.01
11-2018,88,2,100000.01
11-2018,108,2,399560.47
11-2018,88,2,170407.13
11-2018,88,2,519172.0
11-2018,88,2,130000.04
11-2018,88,2,300000.18
11-2018,88,2,240000.02
11-2018,88,2,149992.6
11-2018,88,2,399999.98
11-2018,88,2,308230.19
11-2018,88,2,100002.2
11-2018,88,2,125000.0
